interval,mean,q025,q16,q5,q84,q975,nch,z
0.05,0.09534972457184251,0.06772877309346223,0.08083967646335934,0.09369767784775092,0.1088053838297304,0.1239152576245254,100,10000
0.02,0.08731451661370931,0.06158200745077916,0.07254133482401928,0.08729319094208086,0.1001599377420883,0.1183304644830756,100,10000
0.01,0.09408608493276928,0.07094668818084228,0.08166417345368616,0.09320237126600422,0.10842094100588,0.1247529234936428,100,10000
1,0.1122944063360398,0.08261553790610651,0.09753805243315566,0.1111594884179484,0.1283154088062056,0.1400975472379469,100,100000
0.5,0.08433054790086661,0.05713373123122843,0.07167691394704169,0.08389124880375601,0.09694425330360876,0.1148170292838896,100,100000
0.2,0.09706907093594935,0.0667640897118917,0.080008413563356,0.09588174955921432,0.1160294688438834,0.1292741518811789,100,100000
0.1,0.106806436004905,0.08470469393750049,0.09346577823052908,0.1054203136338139,0.1195372435619432,0.1356557900016438,100,100000
0.05,0.09293279324910816,0.06680826272562707,0.08219130584355552,0.09403776905746268,0.1037718691551693,0.1186080323265749,100,100000
0.02,0.1095784595079291,0.08084809723769776,0.09829862687378652,0.1088446844772133,0.1237942331893242,0.1332573805875076,100,100000
0.01,0.08949908190900319,0.0648281016610532,0.07646844962019064,0.08925755450556644,0.1044674857713043,0.1153066660277955,100,100000
1,0.141784295919433,0.1047254093138096,0.1246299000935866,0.1405864220166064,0.1616028401396865,0.1819322646679232,200,0.05
0.5,0.1045039957502065,0.07571910148248145,0.08881716953871462,0.1056133435019564,0.1196518601227426,0.1315005689691525,200,0.05
0.2,0.2115927193156319,0.1759210884811147,0.1975729469761801,0.2126398003153937,0.2266743101352389,0.2400729701548865,200,0.05
0.1,0.3106137358848211,0.2799309315952268,0.2963927287290447,0.3117110658386631,0.3223675245579908,0.337749236408506,200,0.05
0.05,0.3895254974895647,0.3645587945076675,0.3752343392425772,0.3894903514099504,0.4021034654850215,0.4169166576515957,200,0.05
0.02,0.4086207321885505,0.3770498393872594,0.3979417585562283,0.4079474118393743,0.4221794804553348,0.4404565844276954,200,0.05
0.01,0.4191414168889709,0.3898963100158215,0.404685126898441,0.4178839224992573,0.4340999398712386,0.443087978662443,200,0.05
1,0.1635065778734652,0.1302200402306025,0.1459433471046745,0.163869693624337,0.1803261487369492,0.1974433718203462,200,0.1
0.5,0.1034365041450629,0.07486654728934791,0.0884657756717901,0.1025284591964316,0.1171812023836228,0.1372547213291687,200,0.1
0.2,0.1907974572311595,0.1571182345310333,0.1742755991063552,0.1921726735472389,0.2080087530012738,0.22383481121481,200,0.1
0.1,0.2820675985606098,0.245734178200715,0.2679771159165455,0.281682236424174,0.2984319491900517,0.3109357297457825,200,0.1
0.05,0.3047647997828935,0.2776699633220786,0.2912831518407991,0.3030851424788592,0.3199880854755581,0.3366984915874344,200,0.1
0.02,0.3370618957614272,0.3137248819392127,0.3238768280784286,0.3373556478642462,0.3482809973395193,0.365772674622859,200,0.1
0.01,0.3752758579088727,0.3430385469798283,0.360908407312774,0.3768410507936358,0.3896076243468747,0.4052177371390585,200,0.1
1,0.1303725790277103,0.1004882136245614,0.1154289838147178,0.1289639084007619,0.1499557423051571,0.1681578364983233,200,0.2
0.5,0.1078431023082363,0.07452750260753399,0.09413386727647158,0.1071493549926439,0.122363405507438,0.1392927789865175,200,0.2
0.2,0.1902274124694771,0.1647569025372348,0.1746334005671918,0.1899834896904367,0.2040853482133513,0.2172505826659492,200,0.2
0.1,0.2649169365991971,0.2377772351588352,0.2524615430595114,0.2638683649107348,0.2782212241829833,0.2896380697473537,200,0.2
0.05,0.2586805097527334,0.2223554753834585,0.2472169865010509,0.258460858774169,0.2699147450638515,0.2879777449124295,200,0.2
0.02,0.2760563627788669,0.2476115620026306,0.2618536857768825,0.2757172477873379,0.2894643885419049,0.3088044654008269,200,0.2
0.01,0.2763786463730002,0.2446031746081823,0.2636123894432157,0.2759732823899365,0.2888710334204117,0.302688790454852,200,0.2
1,0.1399516144511064,0.1075457820732142,0.1230650492014165,0.1407356023576416,0.1543726290848351,0.1810747391545195,200,0.5
0.5,0.1208149854666074,0.08773483505585843,0.1072026171850412,0.1204817771407781,0.1353941216873799,0.1511890359235018,200,0.5
0.2,0.1279793889537311,0.09787530150065554,0.1137124692364765,0.1293237850615878,0.1414970773205441,0.1492255996453966,200,0.5
0.1,0.19201524047116111,0.1617110309335707,0.1780506930520424,0.1919638157497657,0.2063285888489278,0.228820482398754,200,0.5
0.05,0.1945866557260104,0.163366639503493,0.1808005661821811,0.1943207374312191,0.2080471218311344,0.2224721531531562,200,0.5
0.02,0.2172828647404174,0.1909265717941873,0.2019238376388915,0.2154056076918317,0.2341708781912418,0.245714378732111,200,0.5
0.01,0.2397794899476557,0.2110725740346342,0.2270827841942159,0.2380369561974253,0.2561336621195162,0.2632176272225606,200,0.5
1,0.1472274287244912,0.1118909682183077,0.1263872750827854,0.1463153268328088,0.1684051768877963,0.1862804611407622,200,1
0.5,0.1110000530725463,0.08318249998829669,0.0979517709871774,0.1111630634447585,0.1241923462068173,0.1368911347045123,200,1
0.2,0.1522939766252762,0.1228154305089585,0.1368742087864091,0.1516677179990338,0.167865248791517,0.1855255727727723,200,1
0.1,0.1665742859664691,0.1351872572691673,0.1548055127878375,0.1657106037986793,0.1774362888507628,0.197739161396278,200,1
0.05,0.1902909355128438,0.1649251306450883,0.1768262837581785,0.1894617849926353,0.2046945337409974,0.2204106023725552,200,1
0.02,0.1760169672246611,0.149521413312266,0.1591363466493258,0.1755602670623801,0.1924567243661044,0.2028317044169448,200,1
0.01,0.1764788023793097,0.1446235088228926,0.1609122462520506,0.1784540554594395,0.1902879782769513,0.2040791971738177,200,1
1,0.1093480885801292,0.07599019153804434,0.09126037835209268,0.1091616278607174,0.1259890056426069,0.1443239037291492,200,10
0.5,0.09690648250742596,0.06697824997512622,0.07894848929006126,0.09754350945677324,0.1112139691074372,0.1261867136284371,200,10
0.2,0.09576182014609086,0.06615227745658368,0.084272968339977,0.09505690536397188,0.1084636121413894,0.1238939374240509,200,10
0.1,0.1073263520891863,0.07898623570731317,0.0932264327548138,0.1077822693665487,0.1222046859529709,0.1315374352996436,200,10
0.05,0.112794376709192,0.08798709320808273,0.1012130093682665,0.1116451005483272,0.1246172716261328,0.1383442188095145,200,10
0.02,0.1064468279850933,0.08235899747829883,0.09288234259086207,0.1059773569096588,0.1199972926690804,0.1298038992421394,200,10
0.01,0.1047971249692737,0.06477808023307438,0.09128948029055536,0.1052873527480456,0.1179983231921849,0.134617469233218,200,10
1,0.1266884933930623,0.09330765971288987,0.1100971362768761,0.1258522422616986,0.1454104232333699,0.1664853566338911,500,0.05
0.5,0.1159467558652503,0.08415264584770528,0.1010845931636781,0.1147256111264885,0.1322202683922267,0.1430848829479843,500,0.05
0.2,0.1354917094429642,0.1020007433933417,0.1201499139106342,0.1376804195840016,0.1508013873364927,0.1683687774546104,500,0.05
0.1,0.2346811071460817,0.2052575253863308,0.2198847067109944,0.2361439593917225,0.2479042243395026,0.2661964499041326,500,0.05
0.05,0.3058091766603511,0.27303983066625,0.2905598715199054,0.3074930368766381,0.3212183322023722,0.3335403648883165,500,0.05
0.02,0.3148142090396535,0.2875349319073663,0.3018333183711602,0.3151979364271579,0.3297045178740774,0.337944166014293,500,0.05
0.01,0.3175119066213016,0.2858664562450715,0.3029511128631687,0.3175286412598829,0.3328358858636022,0.3475578321082702,500,0.05
1,0.1128496008405897,0.08185249242028614,0.0978862067206618,0.1125542704456616,0.1278366621405693,0.1407902789208573,500,0.1
0.5,0.0924351516568174,0.06439276164302742,0.08087088633439905,0.09422785032957386,0.1048051182189986,0.1177504472497596,500,0.1
0.2,0.1556903747747307,0.1340898148269299,0.1409432604643868,0.155833969268135,0.1689905776671302,0.1811904318251925,500,0.1
0.1,0.1979644823663799,0.1693291178426191,0.184455732200656,0.19850134308408449,0.2119418505341202,0.2281252006345271,500,0.1
0.05,0.2444282621353294,0.2154077978766543,0.2289687267952673,0.2433338283739521,0.259174766615401,0.2814500564631256,500,0.1
0.02,0.2864734895537872,0.2593953432209135,0.2726258597117726,0.2866422993001429,0.3000388327534925,0.3135583309880968,500,0.1
0.01,0.2930037856966538,0.2652181350423585,0.2763677210710122,0.2945089884344207,0.3091191002638873,0.321393638121336,500,0.1
1,0.09875661583831356,0.07071254971567228,0.08682621765946176,0.09783427179668512,0.1124938346759551,0.1318015106837001,500,0.2
0.5,0.1105487022638671,0.08109571709140118,0.0950836452141913,0.1104212822843606,0.1253241586914064,0.1410048535204216,500,0.2
0.2,0.1517643498249213,0.1250234181921137,0.137688020046501,0.1504806363482066,0.1693548299530471,0.1803597459989529,500,0.2
0.1,0.1692210623698221,0.1445872441298739,0.1558239255646365,0.1688024759462309,0.1811706767062682,0.205355801841525,500,0.2
0.05,0.2040573757791259,0.1770520799191978,0.1914942750880763,0.2035437101961223,0.2180751240046522,0.2327527018566834,500,0.2
0.02,0.2249913416358788,0.1898505910323032,0.2103502649145826,0.2247601018412205,0.2399663051544822,0.2559456405919071,500,0.2
0.01,0.2376374117751078,0.2119106691506424,0.222301503264968,0.2371539559972746,0.2518247921529919,0.2692293337938234,500,0.2
1,0.1231940664246598,0.09185061099315243,0.1050586011015706,0.1227950564325445,0.1383584761853459,0.1626443199893848,500,0.5
0.5,0.1031105564198273,0.07692070017618105,0.08948166396300124,0.1029205638324814,0.1178364208748105,0.1289372108464558,500,0.5
0.2,0.1552461539562823,0.127105125343952,0.1410299570666373,0.1561981823516408,0.1682744979258646,0.1836914146585559,500,0.5
0.1,0.1940064212096052,0.1685254731565092,0.179615908929327,0.1929169778173729,0.2096167448004277,0.2209485838882435,500,0.5
0.05,0.1799701632459522,0.1477285482826392,0.165616970384561,0.1801822173732015,0.1926828728460962,0.213400190001707,500,0.5
0.02,0.1893977716925853,0.1594876753038126,0.1747952266154746,0.1890247550613288,0.2041589985293006,0.2213123525773167,500,0.5
0.01,0.1823372141093594,0.1584705476483795,0.1687718392188346,0.1812791966472733,0.1976142969156146,0.20835974458977569,500,0.5
1,0.1233351504816467,0.09188733324615896,0.1078277850956738,0.1232168390274109,0.1392724285350365,0.152134172439187,500,1
0.5,0.1047735404113985,0.07995997449693765,0.09004602180415415,0.1042111194529169,0.1177348250196504,0.1313654262801485,500,1
0.2,0.1152154079211366,0.09093285172768756,0.1010865427246495,0.1149844878813674,0.1300493405970682,0.1399120094035626,500,1
0.1,0.1478019684887585,0.1173338689765828,0.1356153071467558,0.1467324089177722,0.1636441799829225,0.1747712505003577,500,1
0.05,0.1416056679406448,0.1129367596717528,0.1291091252969332,0.1423188504807463,0.1540569787320494,0.1686411181859169,500,1
0.02,0.1686386533927757,0.1432542825242095,0.1540869059506303,0.1688514534432647,0.1844051658601762,0.2003201491576554,500,1
0.01,0.1419041509070726,0.1147598338452765,0.1255853468211764,0.1428755194718828,0.1553944938039449,0.1748306021434401,500,1
1,0.1173634781802505,0.0861010493164743,0.100322811980032,0.1161481971509944,0.1359722323621985,0.1529992093269366,500,10
0.5,0.09305564723249408,0.06438043640210067,0.08159476827136154,0.09204219811101606,0.1075781916718892,0.1224542848797091,500,10
0.2,0.08333105652180159,0.06154586132830656,0.07202086971143926,0.08305878582172846,0.09729522949047188,0.1095835155375486,500,10
0.1,0.1048800460363148,0.0799889566855316,0.09161604360653312,0.1067647148017143,0.1165497905374551,0.1272214235501459,500,10
0.05,0.1157904467391185,0.09091229723970462,0.1018306261880469,0.1133012389729779,0.1313686270399116,0.144131624458693,500,10
0.02,0.1054165124168215,0.07869213832440397,0.09041978658530224,0.1064451903546512,0.1190615695198642,0.1315824088479225,500,10
0.01,0.125371103120564,0.09840845802169618,0.1086033727108329,0.1248922456719,0.1393927592884613,0.1525392578282191,500,10
1,0.1158661909157396,0.08045807897010296,0.1004130764590177,0.1170503696757341,0.1310549414146402,0.1521788947781378,1000,0.05
0.5,0.1120084937700338,0.08334998915969875,0.09854917943056445,0.1128858602547822,0.1264717447477731,0.1503091225859168,1000,0.05
0.2,0.1369049308494315,0.1086360146228181,0.1225999002216971,0.1370926344849085,0.1493667061454003,0.1687589013154147,1000,0.05
0.1,0.1679964010040461,0.1379084100855726,0.1552691899946819,0.1702276741687046,0.1807392489854255,0.1981726364890458,1000,0.05
0.05,0.2158512101937457,0.1913130935559822,0.203502192679088,0.214637582615906,0.2301892017779052,0.2467991173381423,1000,0.05
0.02,0.2756665244141213,0.2463191239230665,0.2620897901731744,0.2769326020121468,0.2897490591114582,0.2999663966378935,1000,0.05
0.01,0.2715159135763011,0.2440214249925319,0.2572988603287361,0.272297194542127,0.2863778999698095,0.2960032883011338,1000,0.05
1,0.1030724620037815,0.07638691265294341,0.08895192621102245,0.102955467945959,0.1179453350664353,0.1354892863318998,1000,0.1
0.5,0.1044010407817462,0.07556045805990472,0.09131157289071422,0.1035736450220355,0.1183301912856358,0.1346626630790732,1000,0.1
0.2,0.1287681606580881,0.09653667366679078,0.1134698905629712,0.1296447929698371,0.1426525195628486,0.1552160091538705,1000,0.1
0.1,0.1741832028206834,0.1459793974851719,0.1629089609303726,0.1736782055354504,0.1855487609781654,0.2012180241638038,1000,0.1
0.05,0.199310521728819,0.1710239641620186,0.1872990886219391,0.1991022198457059,0.2127864326794608,0.2256618932554594,1000,0.1
0.02,0.2293025824627156,0.202408806425302,0.2187170998936766,0.2300046039884301,0.2403362652672138,0.2566831497106243,1000,0.1
0.01,0.2453070432002344,0.2081508104349608,0.2327628428363137,0.2478604066526901,0.260046785642318,0.267388244517762,1000,0.1
1,0.1313091204006099,0.08962663998223863,0.1156748907734583,0.1287098232844073,0.149353302834371,0.1749852923961162,1000,0.2
0.5,0.08888710304864895,0.06054584209430285,0.07766988862474668,0.08787858817662503,0.1031529099739743,0.1090557935591596,1000,0.2
0.2,0.1490976101432074,0.1259938387379114,0.1343089294025821,0.1500701181682597,0.1620212560078662,0.1779549136840119,1000,0.2
0.1,0.1569171003592063,0.1289251814806596,0.1426412647167996,0.1553771339656155,0.1720563223841763,0.1927430294352518,1000,0.2
0.05,0.1958781567558577,0.1714641861021889,0.1819875430274128,0.194621120713639,0.2115835979206121,0.2245302262367458,1000,0.2
0.02,0.2066313035435018,0.1788090991274519,0.195592633739483,0.2062238749797955,0.2197388036024864,0.2382790595406338,1000,0.2
0.01,0.2155089923388302,0.1775337947257297,0.2014315067388792,0.2163455714602865,0.2304493709333495,0.2448041194191409,1000,0.2
1,0.1146042477876384,0.08638854770538423,0.09968567933873612,0.1147689266477761,0.1309350638398158,0.146401451081885,1000,0.5
0.5,0.09590943296812446,0.07060068280904058,0.08071124929746534,0.0938089601874574,0.1139651719473002,0.1257305267448359,1000,0.5
0.2,0.1072933187229083,0.08231989144793112,0.093009573014125,0.1074133866463387,0.1219295395324623,0.1311940150102766,1000,0.5
0.1,0.1598559728749012,0.1303657761163996,0.1427086585980051,0.1604612423347865,0.1748417304195942,0.1906793750830029,1000,0.5
0.05,0.1579672687152946,0.1310062232963252,0.1455274841325853,0.1566427979967631,0.1711731178148379,0.1856996611232448,1000,0.5
0.02,0.154661547658015,0.1209304388060441,0.1411939536831566,0.1541211183235595,0.1666081418531966,0.1815406250885077,1000,0.5
0.01,0.1650968259806638,0.1369024776677651,0.1511434098970244,0.1660511533874228,0.1796365920912042,0.1923441125818372,1000,0.5
1,0.1300957861802707,0.0988173047356454,0.1166969265368718,0.1319198520181764,0.1436418828357168,0.1636984156953596,1000,1
0.5,0.1072970859024665,0.07827769663413392,0.0930222118685681,0.1056166470162345,0.1212473538312082,0.1340263994332516,1000,1
0.2,0.1289431478304397,0.1000320482257346,0.11521614395003,0.1283118009580448,0.1427025618395822,0.1582521411249475,1000,1
0.1,0.1277651358815578,0.1046511231109263,0.1142311629655312,0.1260482353019943,0.1392534653282564,0.1602602888281807,1000,1
0.05,0.1227015611178275,0.09179226063403716,0.1094181919720677,0.1222754787605924,0.1350793813819254,0.1503613554543761,1000,1
0.02,0.1337596497621842,0.1083551414806376,0.1208787875700618,0.1352185992454766,0.1471823298150946,0.159151221683189,1000,1
0.01,0.1465949159443893,0.1145711680884624,0.1348981681026271,0.1480634662907666,0.1592518398062879,0.1676020067251663,1000,1
1,0.1450377962821459,0.1122570032607518,0.1275814792490684,0.1462079822616764,0.163269829152788,0.1782586285473512,1000,10
0.5,0.1002781076111432,0.07352699329865221,0.08270683039454148,0.09771203395929678,0.1178728527304641,0.136178321442094,1000,10
0.2,0.1134211433212003,0.09097179610908716,0.1024389975931459,0.1138589549435569,0.1246288963594386,0.1388964965640356,1000,10
0.1,0.09069062458369098,0.06054076388561612,0.08037613468512804,0.08998055865913715,0.1024885311043082,0.1196285322919835,1000,10
0.05,0.1068152925030732,0.08163708193992857,0.09276309891572156,0.1061889393049053,0.1198183876927139,0.1370962946930997,1000,10
0.02,0.1027664363338776,0.08144137432101264,0.08888461460752917,0.1020503155523122,0.1156348604855852,0.129948599700598,1000,10
0.01,0.1092810021000477,0.08075881896125608,0.09764121433591048,0.1099351702067881,0.1195027263565799,0.1317026311868691,1000,10
1,0.0962989441620396,0.06788217794425422,0.08273090289017392,0.09530484606827531,0.1099470384602964,0.1279343362204636,1000,100
0.5,0.08954032428245426,0.06533127437673639,0.0761209626693364,0.08820302376491378,0.1030338197244739,0.117094633912493,1000,100
0.2,0.108450695571048,0.08391447652655099,0.09531781335277116,0.1089779113015724,0.1201428938981302,0.1383732883925234,1000,100
0.1,0.09741980972233362,0.07256147743064482,0.08412905148118764,0.09892635464474683,0.1091504560924726,0.1223866034753646,1000,100
0.05,0.08812985820969964,0.06440886780572247,0.07766419519400654,0.08812385253362892,0.09756559881850012,0.1150353952042491,1000,100
0.02,0.08907407399625887,0.05826789487384391,0.07812440426318643,0.08896081957722364,0.1016306777853113,0.1125017244968403,1000,100
0.01,0.0950159341710292,0.06888690115629652,0.08349526745228295,0.09496375456568196,0.1090959777256425,0.1212960746041087,1000,100
1,0.1048091220038326,0.07275100146473723,0.0909811518645639,0.1040132691779273,0.1201399264602362,0.1328568607839,1000,1000
0.5,0.08844988176692763,0.06189852665402307,0.07362855429404194,0.08878300638638856,0.1007402181778655,0.1167091517932444,1000,1000
0.2,0.1052310032029664,0.08176346520873976,0.09099143557645732,0.1043375581419062,0.1187662548830338,0.136644216056523,1000,1000
0.1,0.0929795909783688,0.06640435876560707,0.07783522127758549,0.09363620210046908,0.104462021248339,0.1223752121344882,1000,1000
0.05,0.09540877579221274,0.06013589569284315,0.08196043152113477,0.09519726722339256,0.1084878225107845,0.1194141465942028,1000,1000
0.02,0.0936326029274248,0.07052217525486373,0.08239347924336832,0.09363641302942267,0.1051709642577412,0.11845457162183019,1000,1000
0.01,0.08287735990381055,0.05707871015982586,0.07108956653594925,0.08425420353307222,0.09570505841668532,0.1009929861948108,1000,1000
1,0.08916601605114169,0.0650686210492887,0.07713015772065442,0.08811041436137895,0.1032243437042071,0.1196160235193492,1000,10000
0.5,0.1154141279211082,0.08418966590447022,0.1005646462901975,0.1149311925020084,0.1316219863902772,0.1546517020493161,1000,10000
0.2,0.07567772177080617,0.04874616617718273,0.06321786459887524,0.07540266421472347,0.08908212887693373,0.0995924940433783,1000,10000
0.1,0.1065592968399127,0.06766128750566375,0.0923769561889886,0.1079283896923298,0.121903196069821,0.1353150497572026,1000,10000
0.05,0.08921409837351313,0.06587211735891413,0.07583448240972053,0.08775588006694629,0.1034463116409625,0.1176647265801077,1000,10000
0.02,0.08694986698313366,0.0617899949607727,0.07357583745767046,0.08792895151020956,0.09714151825824052,0.1123515838171338,1000,10000
0.01,0.1112779025718016,0.08509968697097242,0.09892828288038802,0.1121889218280051,0.1234455283063269,0.1341118138076546,1000,10000
1,0.1102915122321156,0.07920327387135237,0.09584355455729872,0.1097261345618988,0.1261310878628718,0.1463819372431884,1000,100000
0.5,0.1004432852256645,0.07222825770374987,0.08683398014767767,0.1020693335153346,0.1139597571960551,0.1241426744049091,1000,100000
0.2,0.1028036562039476,0.0790677991729155,0.09114931662696596,0.1004303984556262,0.1170539098782435,0.1400822978474487,1000,100000
0.1,0.08965440416453398,0.06199607085643771,0.0767476771697182,0.08983340190756603,0.1026683056708598,0.1185529431661411,1000,100000
0.05,0.094182165356893,0.06454382579501682,0.0845384176612477,0.09523195222901391,0.1049606345250271,0.1144608655425392,1000,100000
0.02,0.1035912266800013,0.07679040721130255,0.09204611126393077,0.1041292679140962,0.1130971314259165,0.1301372711596768,1000,100000
0.01,0.08990325000144711,0.06392119413989061,0.07848359540595724,0.08992056163878526,0.1023263572053041,0.1157718025565246,1000,100000
1,0.1204424044330891,0.08407559401633069,0.1042201536010435,0.1215599038556369,0.1354693609904971,0.1509490423245561,1000,1000000
0.5,0.1035690033171466,0.07764129973173158,0.08918798105834135,0.1035872782153487,0.1165762218116862,0.1423612511183682,1000,1000000
0.2,0.09689567530711224,0.07181906424708798,0.0843648118101656,0.09641833349843015,0.109498987921547,0.1265279483718582,1000,1000000
0.1,0.1077135922117448,0.07641302506429902,0.08855913743965697,0.1083061005511471,0.1227864316191755,0.1460608065508382,1000,1000000
0.05,0.1006302635151058,0.07097685940100508,0.08504064180058601,0.1011896795942245,0.1147934320615238,0.1281921402926894,1000,1000000
0.02,0.09865584268721311,0.07048751221174071,0.08273771225426552,0.09859447667074409,0.116205387559035,0.1288659649075674,1000,1000000
0.01,0.09020478372377357,0.06888422490814047,0.07814943300236929,0.08993301234255321,0.1021310572816151,0.1189391275984137,1000,1000000
1,0.1062228709729838,0.07492351883611495,0.0875900905075194,0.1053155012195459,0.1244683308952209,0.1395889130942835,2000,0.05
0.5,0.0927179425154078,0.067730287909788,0.08087923317042506,0.09156527589354418,0.1072947453403916,0.1197651506391085,2000,0.05
0.2,0.1166710780015392,0.08476702285805049,0.1052251003995759,0.1148013033962124,0.1328319924250718,0.1463260546492093,2000,0.05
0.1,0.1402012164217769,0.1161809275546566,0.124275503087787,0.1392321492588823,0.155229189142508,0.165077189856685,2000,0.05
0.05,0.1657644550806237,0.1325412917393511,0.1525096833136843,0.1653664798142502,0.1806989221126941,0.1923511247354245,2000,0.05
0.02,0.2463028085050137,0.2137500322205038,0.2318548083279645,0.2482493852079725,0.2598026232974882,0.2728940739929928,2000,0.05
0.01,0.2595738696718982,0.2309364474082689,0.2463272010642886,0.2602620291833609,0.272426127991621,0.2847886945812186,2000,0.05
1,0.1214608574447581,0.08454061545916189,0.1066798621912119,0.1222001122512993,0.1349086748169258,0.1501106640882049,2000,0.1
0.5,0.107164143909716,0.08326756547976132,0.09328747351171096,0.1073446626889015,0.122525972549677,0.1323514888623218,2000,0.1
0.2,0.1120756816501448,0.08032501696487107,0.09733980534553754,0.1137037180867985,0.1267954376272283,0.1354681419260912,2000,0.1
0.1,0.1354332175913175,0.1098753804775541,0.1229870044770513,0.1344214417859129,0.1526091686054653,0.1605040817787737,2000,0.1
0.05,0.176802848265898,0.1430470796691667,0.1637686579154546,0.1768108637007572,0.1910774922648963,0.2051508804201074,2000,0.1
0.02,0.1948660309218134,0.1681895952893163,0.1794047201012323,0.1933966813303116,0.2116023384212214,0.2197827950337521,2000,0.1
0.01,0.2107154237887494,0.1751345956070635,0.1974811259849483,0.2109742122176348,0.2230223080376117,0.2402179949823101,2000,0.1
1,0.1014713717349844,0.07231615556051209,0.08884995414256158,0.1013866222594934,0.113803452600298,0.1389055061760175,2000,0.2
0.5,0.1060705154419224,0.08308182013643102,0.09273627112037942,0.1035589091352878,0.1210979780642467,0.1370770151761551,2000,0.2
0.2,0.1155291723852403,0.08944349018196904,0.1023171448661173,0.1167497469321912,0.1289818827245502,0.1413199768163088,2000,0.2
0.1,0.1329981747626635,0.1026771679700364,0.1185156324640768,0.133605084173437,0.1463018469605121,0.1621979080057427,2000,0.2
0.05,0.1797625061291613,0.1503013243504131,0.1678668116744938,0.1789300129561592,0.1954896086544898,0.2032689747727448,2000,0.2
0.02,0.1865200063322797,0.1553353102473473,0.1717045429722946,0.1866659920738924,0.2008114146620847,0.217379268431009,2000,0.2
0.01,0.2098940120742371,0.1835082423359469,0.1980229806276944,0.2098379949189042,0.2238267412726428,0.2348029766243787,2000,0.2
1,0.08690727662375351,0.05780686340365795,0.07390073602051406,0.08783772897581227,0.09971268740873249,0.1079439545217518,2000,0.5
0.5,0.09062046154632046,0.06216528871478745,0.07807824021792341,0.09017312772586898,0.1036085074023554,0.1156714226822015,2000,0.5
0.2,0.1220913261148903,0.08713602259215848,0.1065374921567011,0.1232799186252046,0.1349181676085261,0.1481994639464483,2000,0.5
0.1,0.1311654828626493,0.1049045360724336,0.1173349355079606,0.1299975887825824,0.1450854283669349,0.1568131802629245,2000,0.5
0.05,0.1447459250177961,0.1210128726095367,0.1325667574005765,0.1424776698063372,0.1598267810718098,0.1721554944284839,2000,0.5
0.02,0.1429212345738749,0.1154961230095114,0.1312218915302339,0.1426031682487874,0.155482453031564,0.1752001063869563,2000,0.5
0.01,0.1537388245720426,0.1282488747886515,0.1396792378863619,0.1535601638143512,0.1683421176559956,0.1833280574455871,2000,0.5
1,0.1252489488530436,0.084427304544101,0.1086833948389278,0.1250505729919524,0.1438538095492726,0.1613638713546943,2000,1
0.5,0.107226479906086,0.07281502014415268,0.09279372312255876,0.1058220555211368,0.1229876561769475,0.1398553958330565,2000,1
0.2,0.09875626623960666,0.07460740894560466,0.0850646411629359,0.09796423191524826,0.1133070567373045,0.1210738903486658,2000,1
0.1,0.1365044189537695,0.1055467496806661,0.120471152258609,0.1353940694334715,0.1541331158415253,0.1665456827140041,2000,1
0.05,0.1308083016387515,0.1040520977346987,0.1152613446993471,0.1307446848911949,0.1443109799076282,0.1606891720359956,2000,1
0.02,0.1118108145964312,0.09031142664279244,0.09723846577956194,0.1122995705207266,0.1242154619649011,0.1340347433817199,2000,1
0.01,0.1179040539598621,0.08662252684166008,0.1040591643821151,0.1180977782666489,0.1340124172518805,0.1436193063499165,2000,1
1,0.1111109062270573,0.08153145456813801,0.08971199659593741,0.1112325437290385,0.1299625479552356,0.14944012357152,2000,10
0.5,0.09473475497405236,0.07093246138182613,0.07989241289332347,0.09571617745089168,0.1083115146582377,0.1169977792156336,2000,10
0.2,0.1206838319424061,0.09434205587102897,0.1069337509048572,0.1210609439129493,0.1353309878058083,0.1473101956807149,2000,10
0.1,0.09810452732110532,0.07395846917276036,0.08684370239311495,0.0961781303610596,0.1122476696038431,0.125865714779513,2000,10
0.05,0.09653559500033884,0.07340180937922205,0.08421763589844936,0.09545284917653284,0.1105061576995879,0.1267462438342631,2000,10
0.02,0.1070785387534024,0.08507064731436881,0.0962281332801995,0.1062955541509405,0.1196002516700003,0.1279454772564905,2000,10
0.01,0.09111854943560914,0.06394898281394251,0.07729587862130971,0.0927866529877025,0.1036180429718443,0.119402650533828,2000,10
1,0.1101031828911505,0.07732412798438816,0.09789149889485958,0.1110925784687497,0.1269069097700939,0.1454885928907874,5000,0.05
0.5,0.0934400811111492,0.06997490478907625,0.07826242687632765,0.09232243992202208,0.1105089168891523,0.1211862902743081,5000,0.05
0.2,0.1035784545543165,0.07811041206944044,0.08818253279346033,0.1059244481869586,0.1161583081268965,0.1310371239153766,5000,0.05
0.1,0.1175932405129228,0.09295848238444736,0.1073842074051894,0.1173077033992076,0.1319257114538785,0.1410315049695043,5000,0.05
0.05,0.1356894356358194,0.1120035384041675,0.1230653488377435,0.1353904512212999,0.1483462646995418,0.1654436648609337,5000,0.05
0.02,0.1992530865210677,0.1701224644742109,0.1863023481851833,0.1991610808173212,0.2130965282093067,0.2312424107155147,5000,0.05
0.01,0.1995204503219276,0.1674747492790508,0.1846405910100457,0.2003000110498295,0.2123989537673927,0.2326368157529369,5000,0.05
1,0.1283444670805429,0.08514389747230285,0.1064713496260743,0.1273726263409213,0.152279300313595,0.1666892103841404,5000,0.1
