interval,tau_int,r2m,r2v,r1m,r1v,r1v_step,nch,z,n,kurt,acf1,r2bar
1,0.999953192974688,10.0457506805371,20.45848992702264,0.00646604475164706,10.04302216720801,10.04359970998113,10,100,10,0.045848992702263835,-5.750356344313978e-5,0.004575068053709996
0.5,1.010623867147098,20.08541266773586,40.24598360353207,-0.03237085125143769,20.64095915132797,20.08331854494081,10,100,20,0.012299180176603475,0.027766357693292498,0.00427063338679301
0.2,1.006197865841628,49.84049836270876,99.42145752489034,-0.01916259738715596,49.42312571557022,49.8340756529766,10,100,50,-0.011570849502193115,-0.008246364200031775,-0.0031900327458248556
0.1,1.008873867124712,100.2506668695912,198.5991218871544,-0.09378545078635664,101.9981512361258,100.241299260701,10,100,100,-0.014008781128455938,0.01752622909301782,0.0025066686959120954
0.05,1.003092181297432,199.8108461901077,413.4487023170223,-0.05554009460217044,200.7764324050024,199.7915191884827,10,100,200,0.06724351158511155,0.004929704826912795,-9.457690494615312e-4
0.02,1.000644421566288,499.9996786881078,992.0499726572308,0.07680036462847227,496.1595286045842,499.9518060188483,10,100,500,-0.015900054685538345,-0.0075852859587852706,-6.426237844081584e-7
0.01,0.9998953234100552,999.5712536392984,2021.804931807832,-0.5221154631708506,998.765358764106,999.4653334435384,10,100,1000,0.021804931807832162,-7.003491326914579e-4,-4.287463607015596e-4
1,0.984611067365762,9.99619306021591,20.20676914834227,-0.00289223256791534,9.84117858690708,9.99501568879796,10,1000,10,0.020676914834226956,-0.015391381732726472,-3.80693978409008e-4
0.5,0.9940702892455392,19.98665110766702,39.29458318273358,-0.01162987633132949,19.69620594215876,19.98489503596295,10,1000,20,-0.035270840863320885,-0.014445364525792703,-6.674446166490267e-4
0.2,0.99212897116662635,50.11370549392063,99.5066016623019,-0.1420591012903259,49.32161340113453,50.10843802613256,10,1000,50,-0.009867966753961843,-0.015702437673026037,0.002274109878412478
0.1,1.007636837298579,100.0434768613857,196.6560316536513,-0.07703594909991493,101.6303721411738,100.0339949102485,10,1000,100,-0.033439683463487135,0.01595834728341683,4.3476861385705057e-4
0.05,0.9954417052411746,200.1851290539707,400.7469649744175,0.2200092971535693,196.8297705543119,200.165964959042,10,1000,200,0.00373482487208765,-0.01666714121660362,9.256452698536144e-4
0.02,0.997434180123276,499.8842873435962,1006.040887772828,-0.1606412280771164,523.0064294988216,499.8331887326054,10,1000,500,0.012081775545655926,0.046361948923349994,-2.3142531280762046e-4
0.01,1.000814449468664,1000.029714070752,2037.927892210482,-0.2668398131579561,998.4778111926968,999.9303206422502,10,1000,1000,0.037927892210482206,-0.001452610666531684,2.9714070751918342e-5
1,0.9971661153782716,10.096407721026191,20.68629652095388,0.01008225488587109,10.06631986988534,10.0949636749253,10,10000,10,0.06862965209538796,-0.0028374351768205575,0.009640772102619044
0.5,1.005025515060038,20.02223078862572,40.56557481884828,-0.04394977878290662,20.20968787064259,20.02034349404032,10,10000,20,0.028278740942414338,0.009457598799872624,0.0011115394312859461
0.2,1.016322126409061,50.11423828964166,99.284390112941,0.152510379359219,50.3290750768268,50.10777296470641,10,10000,50,-0.014312197741179977,0.004416522607705087,0.002284765792833321
0.1,1.014022863001878,100.2480847735877,199.1261944078288,0.00579297206194787,100.318243206703,100.2366186770624,10,10000,100,-0.008738055921712062,8.143184668227832e-4,0.0024808477358770897
0.05,0.995855793909956,200.1268007921609,399.4180536134752,0.00906107549859456,199.6768800809808,200.1073609360073,10,10000,200,-0.0029097319326241156,-0.0021512494743467503,6.340039608045966e-4
0.02,1.003043898358283,500.0653684112834,999.3645042669624,-0.1528620278769122,499.1324622244287,500.0140782942812,10,10000,500,-0.001270991466075122,-0.0017631824945009145,1.307368225667016e-4
0.01,1.001257435237491,999.3407863209126,1951.568317980188,-0.00652289506236918,1010.410678724107,999.2392665869254,10,10000,1000,-0.04843168201981185,0.011179917073654844,-6.592136790873893e-4
1,1.004875519613615,9.598834501064774,17.24995176001056,0.1082792225466417,9.637897663373291,9.591083969682328,20,0.05,10,-0.275004823998944,0.004880959632815429,-0.040116549893522646
0.5,1.040898443511717,19.203256145665492,32.50052488660003,0.2810022128245451,19.82392161141398,19.16922883194757,20,0.05,20,-0.37497375566999835,0.03415331859231041,-0.03983719271672537
0.2,1.062020006094236,49.01889410053279,94.96871352749169,0.8714675199522877,53.47405525404604,48.9635625526836,20,0.05,50,-0.10062572945016623,0.09211937339137166,-0.019622117989344212
0.1,1.040785230129951,99.17661190751409,212.0244693111812,1.332475114818834,105.500820983636,99.07466321626188,20,0.05,100,0.12024469311181196,0.06486176746669314,-0.008233880924859105
0.05,1.031748137395355,198.8608062510374,459.0845895964891,2.313909236668228,218.4695356646096,198.7249502363116,20,0.05,200,0.2954229479824453,0.09935634858541387,-0.00569596874481304
0.02,1.014801639197687,499.0045594162868,1138.819593057348,4.308702596322386,561.8408161475277,498.8161836125564,20,0.05,500,0.27763918611469585,0.12634841171056332,-0.001990881167426406
0.01,1.004970909942168,999.4222526221096,2131.138006281873,6.184602682715401,1150.911198909227,999.1669123963763,20,0.05,1000,0.13113800628187322,0.1518708082005149,-5.77747377890403e-4
1,1.056956291146447,9.64468388114533,17.65124059296625,0.1101074136010562,10.1844665725602,9.63562806987033,20,0.1,10,-0.23487594070337492,0.056959286795848385,-0.03553161188546705
0.5,1.05034682462362,19.35616607378138,33.83763686325398,0.3395060829510615,20.43312202545976,19.32679317726547,20,0.1,20,-0.30811815683730126,0.057243270419827796,-0.032191696310930995
0.2,1.038954663917516,49.23133493136798,97.7829796122133,0.6062555263644653,52.75405672316619,49.18386156962392,20,0.1,50,-0.04434040775573411,0.07258875248110308,-0.015373301372640369
0.1,1.041723374754291,99.38029637968968,206.2887439373904,1.016339464066463,107.078955641583,99.31676122860034,20,0.1,100,0.06288743937390384,0.0781559357852617,-0.00619703620310319
0.05,1.019235818504887,199.3956257378099,423.4927523051394,1.833385916750474,217.8406604398522,199.3075191480959,20,0.1,200,0.11746376152569704,0.09298766735431196,-0.0030218713109505524
0.02,1.00633441786353,499.6005025417008,1031.763612813479,3.502796818578874,563.3671079480398,499.464362621052,20,0.1,500,0.06352722562695812,0.12794255228069473,-7.989949165984056e-4
0.01,1.000096876506327,999.8205484811128,2144.909967310026,4.653854404300817,1120.661608878229,999.619325506396,20,0.1,1000,0.14490996731002603,0.12108837862904887,-1.7945151888720812e-4
1,1.025183158379343,9.72843164661672,17.69970900225642,0.06565439945440071,9.968371672426626,9.72338720987527,20,0.2,10,-0.23002909977435815,0.02519538276769895,-0.027156835338328023
0.5,1.029370337388747,19.57866243642662,34.66903059615058,0.3167933266631094,20.35675050743767,19.55923016867335,20,0.2,20,-0.2665484701924712,0.040774628238776645,-0.021066878178669035
0.2,1.049297598396616,49.54956568828464,98.4009388383125,0.4973687722892666,52.45841054965646,49.5157140686083,20,0.2,50,-0.03198122323374997,0.059429547496191004,-0.009008686234307284
0.1,1.030122658212178,99.52038851727228,196.5137852381316,0.8880064955707471,104.6926604067995,99.46815246534534,20,0.2,100,-0.034862147618684114,0.05252442929684831,-0.004796114827277154
0.05,1.017646084612643,199.317202081466,405.9225566411347,0.8959922380210837,218.5802294997286,199.2557492707327,20,0.2,200,0.0296127832056734,0.09698330060599325,-0.0034139895926699193
0.02,1.006578567085793,499.5969275031669,1041.918539873819,2.676945401893734,531.3146406495893,499.4895405278629,20,0.2,500,0.08383707974763821,0.06371524834752984,-8.06144993666158e-4
0.01,1.004697589250482,1000.304613789348,2029.705141834613,3.297190745673187,1107.583135198179,1000.138701914286,20,0.2,1000,0.029705141834612814,0.10742953260207022,3.04613789347874e-4
1,1.016830020291091,9.83069267373333,18.44528160659694,0.04042424326144953,9.992162452292645,9.82668024484854,20,0.5,10,-0.15547183934030606,0.016840092820854302,-0.016930732626667
0.5,1.02661791657426,19.81497735574241,36.05332415444623,0.1717651037713621,20.32712053367702,19.80334227138762,20,0.5,20,-0.19733379227768855,0.026448982960122214,-0.009251132212879432
0.2,1.026099977510183,49.72104160383324,94.48677790756062,0.3074994965463665,50.71251163083949,49.70460791848016,20,0.5,50,-0.11026444184878748,0.02027787270774528,-0.0055791679233351266
0.1,1.021202760735117,99.89449447439064,201.3273138661932,0.5090640749811576,106.1570293867809,99.86945151573768,20,0.5,100,0.013273138661932027,0.06295796938518694,-0.0010550552560936177
0.05,1.014188035306797,199.7623732048087,398.1014556347732,0.9611429965092064,210.5800325642923,199.7229985189341,20,0.5,200,-0.009492721826134032,0.05436045986626281,-0.001188133975956407
0.02,0.9973017460352882,499.9451361901229,1006.714049912552,1.130372588825286,532.6440942777353,499.8768095494881,20,0.5,500,0.013428099825103956,0.06555071990192674,-1.097276197541408e-4
0.01,0.999081465885023,999.7371809610984,1986.803135278988,1.581171973419471,1042.106648064118,999.6174975147406,20,0.5,1000,-0.013196864721011892,0.04250540897394672,-2.628190389015739e-4
1,1.017198138385242,9.880532118545336,18.62193921167102,0.08587652429280222,10.04814445675565,9.878236700092096,20,1,10,-0.13780607883289808,0.01720021111277603,-0.011946788145466458
0.5,1.023863223614924,19.88013047385235,37.62803101728782,0.1560837871375814,20.27240169466061,19.87382753745882,20,1,20,-0.11859844913560913,0.020055228739936704,-0.00599347630738245
0.2,1.01274100347014,50.00523671527134,97.95065981827516,0.2114033714788509,51.28837510097535,49.99397267205502,20,1,50,-0.040986803634496916,0.025891169669816083,1.0473430542679019e-4
0.1,1.026307783101296,99.9472850831534,199.8104281237585,0.3487956706475556,105.7586118533412,99.93327158876544,20,1,100,-0.0018957187624151217,0.058292300171534084,-5.271491684659679e-4
0.05,1.007725528731103,200.0337701893894,401.6448396228165,0.4966775883592519,205.9597743057489,200.0092372358584,20,1,200,0.008224198114082704,0.029751311250056922,1.6885094694707448e-4
0.02,1.001068703641242,499.9848329277453,1004.219682634834,0.9152349857263808,519.0728035350471,499.9257138284204,20,1,500,0.008439365269667931,0.03829986971463972,-3.0334144509369665e-5
0.01,0.9989101152574946,1000.5564197817,1998.102149342139,1.276686619880868,1028.142954152805,1000.449668898162,20,1,1000,-0.0018978506578610777,0.02768083804270005,5.564197817000682e-4
1,1.001038341820067,10.02618470449448,19.80940412915246,0.02136827997683101,10.03586982457988,10.02547237517925,20,10,10,-0.01905958708475408,0.001037103191902533,0.0026184704494478517
0.5,0.9944756925502216,19.90937496509958,39.02467388089617,-0.01794021326397592,19.49676881711062,19.90481914280374,20,10,20,-0.04876630595519171,-0.020500077029870556,-0.004531251745021003
0.2,0.9900974913269976,49.93161164542571,98.00694138421032,-0.01390524251376945,49.48043455388723,49.92694541655354,20,10,50,-0.03986117231579356,-0.008943284211380242,-0.0013677670914857831
0.1,1.006827911100632,99.95410240797617,204.0056945708411,0.00964868300313413,99.44675483961235,99.94315230056633,20,10,100,0.04005694570841101,-0.004966798120006444,-4.589759202383581e-4
0.05,1.003111059733509,199.8286657211241,398.7817299801182,0.2615612311911866,197.0018907232378,199.8078807313004,20,10,200,-0.0060913500994090874,-0.014043440117539996,-8.566713943793935e-4
0.02,1.004566799887681,499.7935922521472,1004.670267947781,0.2396277749323908,489.1732076041259,499.7438636965611,20,10,500,0.009340535895562052,-0.021152147850791003,-4.128154957055985e-4
0.01,0.9988979558422788,1000.109486413641,1986.72317946089,-0.5868944339133126,1006.918439873196,1000.001946898276,20,10,1000,-0.013276820539110057,0.006916479509238016,1.0948641364105782e-4
1,1.028956828511849,9.842554353923072,18.61621736970686,0.06953712885747017,10.12380859534561,9.838825735382692,50,0.05,10,-0.138378263029314,0.028965129338357265,-0.0157445646076928
0.5,1.030078578512502,19.61953678586877,35.1114425765203,0.1812436913363518,20.35474375323933,19.6059631333735,50,0.05,20,-0.24442787117398512,0.038191473419188826,-0.019023160706561404
0.2,1.047729464647028,49.67522980152245,96.0875084812543,0.4320073174253909,51.74079091214013,49.64775524319495,50,0.05,50,-0.07824983037491395,0.042157710025209294,-0.006495403969551061
0.1,1.04048577936631,99.58649475687857,209.8715727140664,0.5299396369861329,109.8524982338412,99.55104222982106,50,0.05,100,0.09871572714066401,0.10347913766928185,-0.00413505243121437
0.05,1.024010515396373,199.7980957302781,452.8890809962085,1.333677314662473,215.2870105463948,199.7417040579091,50,0.05,200,0.26444540498104274,0.07782704449131383,-0.0010095213486094323
0.02,1.023071134038811,500.3588890726111,1112.682505643163,2.129738808221464,569.1452131381883,500.2547375443875,50,0.05,500,0.22536501128632613,0.1377107909701467,7.177781452221144e-4
0.01,1.012417656884533,1000.690953269709,2198.334785404951,3.282648570718195,1132.969836831148,1000.522134918147,50,0.05,1000,0.1983347854049513,0.13237858243269818,6.90953269709027e-4
1,1.010532883091499,9.904575089568333,18.48803791017478,0.01901981516938922,10.0033404255549,9.8990979021685,50,0.1,10,-0.15119620898252206,0.01053050736709693,-0.009542491043166734
0.5,1.055669598633144,19.7169759001298,34.73510229619664,0.08016037719461437,20.68999054392201,19.70649506701101,50,0.1,20,-0.2632448851901681,0.04990717393258781,-0.01415120499350997
0.2,1.041102753801303,49.6439724956206,97.33359121781815,0.4344050832311859,53.4996134333354,49.61891185999531,50,0.1,50,-0.05332817564363701,0.07821013053026782,-0.00712055008758794
0.1,1.037709380030359,99.67837059800362,213.6560473332713,0.6232596788048066,108.4549099157639,99.64496501504009,50,0.1,100,0.13656047333271282,0.088413347321604,-0.003216294019963706
0.05,1.028179418412615,199.938238431674,441.4978732023288,0.9365865885667078,215.6380798962681,199.895977957923,50,0.1,200,0.20748936601164392,0.07875146913490538,-3.0880784163000996e-4
0.02,1.011396895969743,500.1927490734043,1083.151908573378,1.6585546784835,536.5874778038747,500.1005148625921,50,0.1,500,0.16630381714675613,0.07295925890279831,3.8549814680854944e-4
0.01,1.00634702265385,1000.34591780407,2050.098503954297,2.445123696981175,1092.02225245326,1000.21151770598,50,0.1,1000,0.05009850395429716,0.09179131925800177,3.459178040701172e-4
1,1.038746193921782,9.937047710994507,18.98935328212204,0.03658154006183753,10.32084456735562,9.935824369466657,50,0.2,10,-0.1010646717877961,0.03875070488083021,-0.006295228900549232
0.5,1.030468623284746,19.77411880348138,37.19683951116298,0.04151495908462115,20.13012725190304,19.76733000815312,50,0.2,20,-0.14015802444185121,0.01835337618182531,-0.011294059825931013
0.2,1.04029243831735,49.81007674968611,98.9955195080065,0.2747724940735539,53.02473969860218,49.79556135342799,50,0.2,50,-0.02008960983987018,0.0648487185886879,-0.0037984650062777847
0.1,1.022109364239226,99.98334228628924,200.4279269423748,0.4182420039129656,106.5919593500348,99.961250016478445,50,0.2,100,0.004279269423748122,0.06633279728358032,-1.6657713710754862e-4
0.05,1.017692324642928,199.6170681386681,407.99608726771,0.6755681917252743,211.9229618629855,199.5791351678214,50,0.2,200,0.039980436338550085,0.06184928441935811,-0.0019146593066595718
0.02,1.013208407685058,500.2140182407223,1025.806402044937,0.8970929852539758,526.9011959924461,500.152348138577,50,0.2,500,0.05161280408987379,0.05348140012422342,4.280364814446269e-4
0.01,1.004167813148374,999.9462473576762,2052.709100351596,1.876368740278726,1067.987690245878,999.823597160494,50,0.2,1000,0.05270910035159604,0.0681761195464583,-5.3752642323878774e-5
1,0.9773719269815078,9.853361014667072,18.83336819362329,0.01271068841103177,9.627974050068708,9.850860422609491,50,0.5,10,-0.116663180637671,-0.022626081680054977,-0.014663898533292752
0.5,1.032238655206078,19.84982392818319,38.47474525542,0.085724479973273,20.31231067247527,19.84613397405484,50,0.5,20,-0.07626273722900012,0.02348954708407547,-0.007508803590840385
0.2,1.028656867912574,49.80129214873168,99.69869011736893,0.2950591024437301,51.68964935527274,49.7926711485884,50,0.5,50,-0.006026197652621468,0.038097538511711715,-0.003974157025366298
0.1,1.022031214268136,99.79216883770522,203.0935113906575,0.3107465573751114,105.2056901826767,99.77872972739802,50,0.5,100,0.030935113906575218,0.0543899533508343,-0.002078311622947804
0.05,1.012354225078133,199.9144925952876,403.1981931751395,0.4027093535559271,213.3339217623087,199.8891774898358,50,0.5,200,0.015990965875697594,0.06726099152194753,-4.2753702356190804e-4
0.02,1.005004881560682,499.7044111557199,978.4991038026798,0.7236803331653584,530.180519403272,499.6500445064701,50,0.5,500,-0.043001792394640415,0.06110371695645167,-5.911776885600961e-4
0.01,1.002404009591848,1000.208702406513,2011.262754391065,1.638787638473072,1070.579190872707,1000.097527750943,50,0.5,1000,0.011262754391065055,0.07047478987400946,2.0870240651293948e-4
1,1.044535603295501,9.892697042712031,19.35382659360245,0.04424873624882873,10.33193854093968,9.891498379260147,50,1,10,-0.06461734063975522,0.044527142884946525,-0.010730295728796913
0.5,1.013336525144432,19.91595907175646,38.94607995947629,0.1248968334429036,19.92112903261813,19.91320124007008,50,1,20,-0.052696002026185296,3.9811743237416763e-4,-0.0042020464121769185
0.2,1.014707310254638,49.76200114477844,95.435270365505,0.2021405167616006,51.0450144033042,49.75428932692014,50,1,50,-0.09129459268989981,0.02594198598442654,-0.004759977104431212
0.1,1.020514336518029,100.0680433262966,200.6302350210261,0.03731063873615551,102.0933524334936,100.0571042500023,50,1,100,0.006302350210261043,0.020350860628582046,6.804332629659626e-4
0.05,1.007704329581229,199.854782806942,409.61886596001,0.04176188859608742,205.320476578306,199.8319375539554,50,1,200,0.048094329800049795,0.02746577494835467,-7.26085965289891e-4
0.02,1.0060109832914,500.0082218985028,1021.101898670844,0.6042162333751638,507.9261425852372,499.9582348983688,50,1,500,0.042203797341688,0.01593714660683232,1.6443797005605276e-5
0.01,1.000537478024582,1000.180953424491,1936.804779031829,0.5652507866106492,1015.067208378,1000.083368628866,50,1,1000,-0.06319522096817098,0.014982590671092977,1.8095342449098162e-4
1,0.9804315017359932,10.0120546778741,19.67005983601618,0.05187332010426953,9.815516001170264,10.01137804224888,50,10,10,-0.032994016398382175,-0.01956394416953,0.0012054677874100417
0.5,1.00669726932913,19.976936255253,39.1369383364147,-0.03094948288856372,19.9053714453935,19.97581393228922,50,10,20,-0.04315308317926503,-0.0035263888187232473,-0.0011531872373499175
0.2,1.001667971545816,49.93010181756143,99.20840673326047,-0.03197821273726092,48.65788041402493,49.92538402123488,50,10,50,-0.015831865334790418,-0.025387959092529777,-0.0013979636487714275
0.1,0.9923799195605404,100.0098576793811,198.2540803284364,-0.1683670147686535,100.9180958504897,99.99960762603877,50,10,100,-0.017459196715635894,0.009184918283737131,9.85767938110893e-5
0.05,1.000316530030259,200.1044243450532,401.4098908600718,0.07891499998312358,202.0237077572253,200.0805538672747,50,10,200,0.0070494543003589705,0.009711857811227631,5.221217252660004e-4
0.02,0.9995631920253052,500.1720382222152,1014.939608860327,-0.426093682751057,495.6311047647607,500.1219826247094,50,10,500,0.02987921772065416,-0.008979565018078062,3.4407644443046337e-4
0.01,0.9978919499503696,999.5788948336216,1990.807535348323,0.02059652891042684,971.1250430512694,999.4883198624924,50,10,1000,-0.009192464651677001,-0.028377797166379337,-4.2110516637838824e-4
1,1.009958350826001,9.928618497767912,19.21635051261013,0.05424575576351023,10.02504670760583,9.926200773814532,100,0.05,10,-0.07836494873898703,0.00995808326303993,-0.007138150223208739
0.5,1.025544297477942,19.97826321296376,37.47352208851056,0.00917457301429989,20.54317474337902,19.97394946702899,100,0.05,20,-0.12632389557447188,0.02849838372173963,-0.0010868393518119746
0.2,1.034613306223866,49.90620867408277,100.0760055918821,0.2085599069221682,52.93948598444968,49.89100119175906,100,0.05,50,0.001520111837642002,0.061102898716616005,-0.0018758265183446143
0.1,1.032077133321435,99.98888494001622,218.1397680625779,0.3457842906397851,108.8808442215506,99.97267166317128,100,0.05,100,0.18139768062577888,0.08910607679259397,-1.1115059983779485e-4
0.05,1.022474576112146,200.2121137965366,445.8286447692724,0.5246750505856985,209.257668914202,200.1787153834547,100,0.05,200,0.229143223846362,0.04535424015163647,0.00106056898268303
0.02,1.020716976990006,500.4283340719505,1118.836387288843,0.6981297981084625,528.0978880639722,500.3692435404799,100,0.05,500,0.23767277457768632,0.05541636477752254,8.566681439008406e-4
0.01,1.008892953304446,1000.844781452664,2296.928811579271,1.354903976734577,1104.098398181053,1000.724926229521,100,0.05,1000,0.2969288115792712,0.10329858809554904,8.447814526639785e-4
1,0.9969060142574594,9.965775732833896,19.71844572767559,-0.01312456223300076,9.934286603109886,9.965048811509474,100,0.1,10,-0.02815542723244091,-0.0030870103078730615,-0.003422426716610416
0.5,1.007579278435439,19.87732924916419,36.61573742102323,0.1131690178079717,20.23535268820542,19.87258830825552,100,0.1,20,-0.16921312894883833,0.01825451090330299,-0.006133537541790468
0.2,1.025453500657427,49.85211610265988,96.69677320686444,0.243380770853904,51.90701081319015,49.84268380976013,100,0.1,50,-0.06606453586271122,0.04141685089248304,-0.0029576779468024617
0.1,1.015558511552119,99.98933715759163,209.0519545153579,0.1643235447062688,105.284203690312,99.9737109800572,100,0.1,100,0.09051954515357874,0.05311889153853788,-1.0662842408359907e-4
0.05,1.022649205391889,199.6021441803424,435.4412758421728,0.4411907444894865,207.9801566351906,199.5778836826332,100,0.1,200,0.17720637921086402,0.04210022071342645,-0.001989279098287944
0.02,1.014538634871508,500.4434061371755,1066.845944503769,0.7883096119535117,534.3382230577378,500.3878777712851,100,0.1,500,0.13369188900753803,0.06784805706658337,8.868122743510565e-4
0.01,1.008835778115253,1000.459713033602,2105.523170941412,1.286428137376081,1064.689678521208,1000.357039449856,100,0.1,1000,0.10552317094141195,0.06430967797930576,4.597130336021493e-4
1,0.975775799795462,9.828697998288312,18.75651865965172,-0.01343265749400178,9.589616711796962,9.827717559650992,100,0.2,10,-0.1243481340348278,-0.024227481753401725,-0.01713020017116873
0.5,0.99349863640966,19.93490090439407,37.69390344518161,0.1092548685556147,19.95657820030449,19.93182515015543,100,0.2,20,-0.11530482774091944,0.0012418857762692692,-0.0032549547802964707
0.2,1.02742444484672,50.03002321558307,100.3924228260888,0.03242050937258316,51.62124490333262,50.02226395752506,100,0.2,50,0.007848456521776015,0.03196538539649629,6.004643116614972e-4
0.1,1.01649223071873,100.25616345382019,206.4137203770538,0.2100585603029462,102.1018812288273,100.2428970749789,100,0.2,100,0.06413720377053789,0.018544796769569993,0.002561634538202018
0.05,1.003151336790963,200.0029508185462,419.7892284583152,0.378343827331811,206.1249363018269,199.9782634613767,100,0.2,200,0.09894614229157606,0.030736704750100596,1.4754092730884238e-5
0.02,1.008100519643444,500.2476390781508,1034.765886376595,0.6243852276161309,528.0041064581659,500.1926939924014,100,0.2,500,0.06953177275319034,0.055601396821255866,4.952781563016817e-4
0.01,1.005123228071719,1000.135905683046,2044.699787952132,0.6123360396178509,1046.164200672336,1000.03301084527,100,0.2,1000,0.04469978795213203,0.046129667047764666,1.3590568304588935e-4
1,0.9970535431641518,9.944744510048514,19.20133845668168,-0.00894637949607674,9.914272600451383,9.943574577294914,100,0.5,10,-0.0798661543318322,-0.002946825270505715,-0.005525548995148677
0.5,1.008894096148602,19.96207875681084,38.59747299569532,0.01127733721219884,20.07740008117995,19.9587736568147,100,0.5,20,-0.07012635021523406,0.005943572806876629,-0.001896062159458034
0.2,1.006037847496349,50.06830388249497,98.18264086051806,0.1628249345275314,50.74894822925001,50.0643567051164,100,0.5,50,-0.036347182789638666,0.013674229915025427,0.0013660776498993776
0.1,1.01057796014357,99.78256442779896,205.0399004377408,0.1375404097554097,99.59230397461712,99.77429958614164,100,0.5,100,0.050399004377408296,-0.001824073055680886,-0.0021743557220104126
0.05,1.010680782472016,199.9732914519676,398.9858229612808,0.2020153140512618,202.9781591694569,199.9503728388519,100,0.5,200,-0.0050708851935958865,0.015142689096384832,-1.3354274016197376e-4
0.02,1.009879809476975,499.7960338771006,1032.842214412923,0.5840846544391387,530.0128627856586,499.737406894437,100,0.5,500,0.06568442882584602,0.06058272899634454,-4.0793224579871445e-4
0.01,1.002393404007524,1000.467207831637,2037.69973617892,0.9957841314441676,1037.464214310049,1000.369724381815,100,0.5,1000,0.037699736178919974,0.03708078025967532,4.672078316370065e-4
1,1.021846946333673,10.03231241762981,19.80998354108105,-0.01296282657285272,10.25043233971123,10.03130396971808,100,1,10,-0.019001645891895125,0.02184445518295952,0.003231241762981174
0.5,1.043513932505097,19.98703755424937,38.91715349759332,0.02622200502103108,20.80340059877611,19.98532989713762,100,1,20,-0.05414232512033412,0.040933560058753704,-6.481222875315273e-4
0.2,1.023124527851289,50.02834737509703,98.12560113955534,0.06161858359360051,52.01667114510483,50.02459477082218,100,1,50,-0.037487977208893186,0.039821939256258876,5.66947501940529e-4
0.1,1.001401476745795,100.2179228626185,204.3593750594075,-0.00140895769795334,101.7356512153924,100.2077492446777,100,1,100,0.04359375059407533,0.01524734346626233,0.0021792286261850258
0.05,1.011947789825337,199.8409362534216,399.8596361748012,0.1247309423656515,199.5648844227726,199.8165085386305,100,1,200,-7.018191259939854e-4,-0.0012592759111755836,-7.953187328919586e-4
0.02,1.003142806586273,500.2158355477867,1030.315014196625,0.2620231760125642,510.1522463643673,500.1627460229356,100,1,500,0.06063002839325016,0.019972499793044607,4.316710955734049e-4
0.01,1.0023740636633,1000.92717742133,2036.812161278197,0.2705767813114736,1020.517229304495,1000.818991691577,100,1,1000,0.036812161278196864,0.01968211812170373,9.271774213299722e-4
1,0.9772717329984252,9.990304649496812,19.37843039045853,0.02752459990503396,9.76141267889223,9.98848028611686,100,10,10,-0.06215696095414702,-0.022732948428624722,-9.69535050318826e-4
0.5,0.995191430166172,19.97637099785903,39.97808830999941,0.0143305968938756,20.13102976085086,19.97424117902767,100,10,20,-0.001095584500029556,0.007849538834437286,-0.0011814501070486205
0.2,0.995229533214784,50.02999874530991,100.5164460209943,0.03191973115357993,50.13952772636304,50.02445190444665,100,10,50,0.010328920419885979,0.002300391459284734,5.999749061982307e-4
0.1,0.9916403988067818,99.92279931343678,203.4383887095121,0.04204451471820397,100.9023646756861,99.91536016255093,100,10,100,0.03438388709512097,0.009878406198300604,-7.720068656321688e-4
0.05,0.9988721864969634,199.5770748641459,399.4536570453258,0.08502254275757387,200.9523020297803,199.5550623293837,100,10,200,-0.0027317147733709746,0.0070017752698767755,-0.0021146256792704543
0.02,1.001939470883801,499.7575239803861,998.187214190702,-0.06633267002329801,504.6337542376094,499.7063844813305,100,10,500,-0.003625571618596002,0.009860529921772665,-4.8495203922782615e-4
0.01,0.995355775352335,1000.703383289702,2005.762006056511,0.3721612864263741,1014.470934769664,1000.604262221748,100,10,1000,0.005762006056511115,0.01385829850167375,7.033832897018755e-4
1,1.033253419125043,10.00193336217013,20.04684192759385,-0.00425363154483455,10.33420060323462,10.0015541302378,100,100,10,0.004684192759385031,0.03325947834358334,1.9333621701300707e-4
0.5,0.9814181387410876,20.0296591654169,38.98961032767706,0.00142562693326886,19.81013862863084,20.02793487447759,100,100,20,-0.05051948361614689,-0.010874623230590741,0.0014829582708448807
0.2,0.995391135320514,49.94041522095852,101.2913717371554,0.1247417820245442,50.23841921266717,49.93451421736911,100,100,50,0.025827434743108224,0.00608607092831881,-0.0011916955808295437
0.1,0.9988761442722291,100.0472022828203,195.7071089667511,-0.02818504862196813,99.9720083886307,100.0370245222845,100,100,100,-0.04292891033248902,-6.499207065011614e-4,4.720228282029115e-4
0.05,0.9978997786133325,199.9243225451424,390.3352996609392,0.01775444648328935,200.7808922457114,199.9030830332987,100,100,200,-0.04832350169530408,0.00439117395836508,-3.783872742880723e-4
0.02,0.9979500903670367,499.9861551972141,990.9799245140948,0.3103191909232996,499.2883429268149,499.9343234195569,100,100,500,-0.018040150971810442,-0.001292130710937145,-2.7689605571867837e-5
0.01,0.9984291997229952,1000.163010572426,1996.713740624561,-0.2683081666021899,990.6533140030236,1000.069770458646,100,100,1000,-0.003286259375439027,-0.009415799510971934,1.6301057242595896e-4
1,0.9881189375328384,10.04658911691268,20.33969697867701,-0.00694111846952253,9.926280102937628,10.04553380929659,100,1000,10,0.03396969786770132,-0.011871316011957345,0.004658911691267864
