nch,z,interval,rank,share,c,mag,sigma,dompar
50,0.1,0.1,6,0.006300589607385092,0.005862290281852151,0.07385445935136664,0.018120219152771306,3
50,0.1,0.2,1,0.02973035061184906,-0.015773311396893558,0.09147930612478762,0.34973203430089855,6
50,0.1,0.2,2,0.7408108240641447,0.07873657538817745,0.09147930612478762,0.17281869445838932,4
50,0.1,0.2,3,0.08419134500436083,0.026543402069012463,0.09147930612478762,0.15143502570355535,1
50,0.1,0.2,4,0.048791715345683585,-0.020206723794022326,0.09147930612478762,0.07128690864228912,2
50,0.1,0.2,5,0.09628873275429328,0.028386418242036516,0.09147930612478762,0.02924596438791705,5
50,0.1,0.2,6,1.8703221966849008e-4,0.0012510684609943125,0.09147930612478762,0.018652301711104283,3
50,0.1,0.5,1,0.08028800993482023,-0.016200526252340215,0.05717468434017819,0.3878350220428403,6
50,0.1,0.5,2,0.7846102185801054,0.05064432131777464,0.05717468434017819,0.29765167195120407,4
50,0.1,0.5,3,0.09652849391193882,0.017763622719044636,0.05717468434017819,0.17653382260158065,1
50,0.1,0.5,4,4.5066994620027195e-4,0.0012137607075515043,0.05717468434017819,0.08508391813801093,2
50,0.1,0.5,5,0.03393272668254275,-0.01053205588935466,0.05717468434017819,0.029955538931835574,5
50,0.1,0.5,6,0.004189880944392512,0.003700876705863773,0.05717468434017819,0.019086613438817967,3
50,0.1,1,1,0.20546899843383648,-0.023100285450079715,0.050961733747208776,0.452379934000112,6
50,0.1,1,2,0.036206636518723245,0.009697019871466282,0.050961733747208776,0.43275172560482594,4
50,0.1,1,3,0.06491307153355895,0.012984052839961346,0.050961733747208776,0.21183881642268942,1
50,0.1,1,4,0.5003022959961552,0.036046279221028925,0.050961733747208776,0.09081578116290721,2
50,0.1,1,5,0.03114957550083274,-0.008994359887288986,0.050961733747208776,0.030511914339136307,5
50,0.1,1,6,0.16195942201689348,-0.02050913310321181,0.050961733747208776,0.01927707191468823,3
50,0.2,0.01,1,0.0028103041140338275,0.004642643489075842,0.08757672001872825,0.3213475800986927,1
50,0.2,0.01,2,0.09364249908990976,-0.026799406324262743,0.08757672001872825,0.14593739718362497,1
50,0.2,0.01,3,0.0035105913870783797,0.005188942009889152,0.08757672001872825,0.057581245458721675,2
50,0.2,0.01,4,0.896260681985494,-0.08290979628886375,0.08757672001872825,0.04058059506032131,5
50,0.2,0.01,5,0.003436347502772921,0.005133779524594737,0.08757672001872825,0.021415262947422537,4
50,0.2,0.01,6,3.3957592071108853e-4,0.0016138275276805134,0.08757672001872825,0.017529277013388442,3
50,0.2,0.02,1,0.06848264413257421,0.01710403192684406,0.06535942734642275,0.32380245951083736,1
50,0.2,0.02,2,0.01809807742927339,-0.008792744617374575,0.06535942734642275,0.1467983450779709,1
50,0.2,0.02,3,0.01493942682841012,0.007988683330526174,0.06535942734642275,0.059124653731212985,2
50,0.2,0.02,4,0.881817827070599,-0.061375872027040264,0.06535942734642275,0.040697181301421234,5
50,0.2,0.02,5,0.0010431495328213298,-0.0021109673800169446,0.06535942734642275,0.032280928614327825,4
50,0.2,0.02,6,0.015618875006322015,-0.008168326957027244,0.06535942734642275,0.017683754497987352,3
50,0.2,0.05,1,0.03187800233005575,0.010976204355487249,0.061476146254949696,0.32964306690392087,6
50,0.2,0.05,2,0.048943648785117685,-0.013600497868833696,0.061476146254949696,0.1483100540379833,1
50,0.2,0.05,3,0.18140912566079495,0.026184012535275147,0.061476146254949696,0.06837769517773681,4
50,0.2,0.05,4,0.13045258494665252,0.02220409003696715,0.061476146254949696,0.05461070501118908,4
50,0.2,0.05,5,0.5875810666863551,-0.04712382470371599,0.061476146254949696,0.04074852232437118,5
50,0.2,0.05,6,0.019735571591023984,0.00863637496306497,0.061476146254949696,0.01792609750347208,3
50,0.2,0.1,1,0.016017047922068307,0.0071310055546707435,0.05634553894326725,0.3387039295386218,6
50,0.2,0.1,2,0.017989261999270513,-0.007557292136846661,0.05634553894326725,0.1515416985904937,1
50,0.2,0.1,3,0.23297658717429454,0.02719666656596777,0.05634553894326725,0.1017016496609886,4
50,0.2,0.1,4,0.040286646342200895,0.011309413814309699,0.05634553894326725,0.06382173931063227,2
50,0.2,0.1,5,0.6738577052132927,-0.04625339724966881,0.05634553894326725,0.04087712099428985,5
50,0.2,0.1,6,0.018872751348872955,-0.007740644926972039,0.05634553894326725,0.018269483045321555,3
50,0.2,0.2,1,7.008552997308612e-4,0.0015716542671036229,0.059366689958233625,0.35528579342475064,6
50,0.2,0.2,2,0.5272107168760015,0.043105724612182116,0.059366689958233625,0.1689573475634679,4
50,0.2,0.2,3,0.14695199932029954,0.022757816153536104,0.059366689958233625,0.1506100601389737,4
50,0.2,0.2,4,0.012724325363772498,-0.006696690349654955,0.059366689958233625,0.07296229897563415,2
50,0.2,0.2,5,0.30880102312231406,0.03298999125476415,0.059366689958233625,0.041234889294637644,5
50,0.2,0.2,6,0.003611080017881476,0.0035674787194492938,0.059366689958233625,0.018695657537404826,3
50,0.2,0.5,1,3.7474637074004696e-5,-3.0413029937237883e-4,0.04968107352576881,0.39357399209551397,6
50,0.2,0.5,2,0.8401012482737232,0.04553620008204878,0.04968107352576881,0.2923235584508097,4
50,0.2,0.5,3,0.08619822131880778,0.014586131474457304,0.04968107352576881,0.17839009001939285,1
50,0.2,0.5,4,0.040676900597710675,-0.010019934873012878,0.04968107352576881,0.08548896910080704,2
50,0.2,0.5,5,0.032898376393683634,-0.009011108194539997,0.04968107352576881,0.04209716486249035,5
50,0.2,0.5,6,8.7778779000646e-5,4.654636163986037e-4,0.04968107352576881,0.01910289099973504,3
50,0.2,1,1,0.14621261013520265,-0.0119871313234654,0.03134893910110273,0.45793692053837354,6
50,0.2,1,2,0.004327296551146532,0.0020622018753837074,0.03134893910110273,0.43034189898081876,4
50,0.2,1,3,0.17053179765590654,0.012945699841953406,0.03134893910110273,0.21279810666897425,1
50,0.2,1,4,0.365563177516547,0.018954139383861285,0.03134893910110273,0.09101220035641243,2
50,0.2,1,5,0.3049367470921647,-0.017311222157017542,0.03134893910110273,0.042893074688687596,5
50,0.2,1,6,0.008428371049032527,-0.0028780257249366387,0.03134893910110273,0.0192904872068346,3
50,0.5,0.01,1,2.9573843097924717e-4,8.653976201778323e-4,0.0503224543254805,0.3427049364723841,6
50,0.5,0.01,2,4.4195030284864843e-4,0.0010579095369531557,0.0503224543254805,0.15298733327288921,1
50,0.5,0.01,3,0.02313863236688122,0.007654743758429063,0.0503224543254805,0.06821941675642264,2
50,0.5,0.01,4,0.9441298268049064,-0.048896488721070226,0.0503224543254805,0.061605350887898876,5
50,0.5,0.01,5,0.008191410435411,0.004554504734630884,0.0503224543254805,0.020715256468529283,4
50,0.5,0.01,6,0.023802441658973522,0.007763768355376987,0.0503224543254805,0.01817945120873234,3
50,0.5,0.02,1,8.731142270337811e-4,0.0014851731378253486,0.050262206848755625,0.34389216484919694,6
50,0.5,0.02,2,0.10149527636115113,-0.016012696356570957,0.050262206848755625,0.15331580298848538,1
50,0.5,0.02,3,0.03507458532258656,0.009413211695185494,0.050262206848755625,0.06889574438642088,2
50,0.5,0.02,4,0.7755981428433771,-0.044264945451906124,0.050262206848755625,0.06210410212958783,5
50,0.5,0.02,5,0.08522244850745213,0.014672987817272401,0.050262206848755625,0.030661508549623035,4
50,0.5,0.02,6,0.0017364327383992725,0.0020944525980819712,0.050262206848755625,0.01828064644530369,3
50,0.5,0.05,1,0.33119593998271807,0.022253181105416943,0.038667812164718755,0.3485572742354767,6
50,0.5,0.05,2,1.1563926040217536e-4,4.158170116586271e-4,0.038667812164718755,0.15547739978525107,1
50,0.5,0.05,3,0.00653621798054004,-0.003126171963918521,0.038667812164718755,0.0719965518585325,2
50,0.5,0.05,4,0.601894571851169,-0.029999209686632475,0.038667812164718755,0.06354963632361442,5
50,0.5,0.05,5,6.951305593290967e-4,0.0010194895792039933,0.038667812164718755,0.05322922909302351,4
50,0.5,0.05,6,0.05956250036584158,0.009437045752546816,0.038667812164718755,0.018384406681679764,3
50,0.5,0.1,1,0.010065191746402235,0.006066141489889849,0.06046464528073444,0.35463744802110136,6
50,0.5,0.1,2,0.046272240204961096,-0.013006539741951,0.06046464528073444,0.15860473291656335,1
50,0.5,0.1,3,0.10556862296630373,0.01964576468188882,0.06046464528073444,0.09377777731169021,4
50,0.5,0.1,4,0.36918801971749493,0.036738828961274936,0.06046464528073444,0.07028365537871287,2
50,0.5,0.1,5,0.4655476403095637,-0.041255663324151676,0.06046464528073444,0.06277041435534886,5
50,0.5,0.1,6,0.0033582850552743323,0.003503969262566457,0.06046464528073444,0.01853842236407659,3
50,0.5,0.2,1,0.0046059486141485605,0.004530264302857302,0.06675195596919231,0.3683128080876936,6
50,0.5,0.2,2,0.3220172115024406,-0.03787943899926174,0.06675195596919231,0.16963203681938807,1
50,0.5,0.2,3,0.4214944806331604,0.04333710955881647,0.06675195596919231,0.1440469997523682,4
50,0.5,0.2,4,0.057903324870613365,0.01606259639553374,0.06675195596919231,0.07679429811785342,2
50,0.5,0.2,5,0.17201013297711518,-0.027684775859332194,0.06675195596919231,0.0639574043412147,5
50,0.5,0.2,6,0.021968901402521907,0.009893914791442077,0.06675195596919231,0.018797830217207535,3
50,0.5,0.5,1,0.02246347581463076,0.00717790476148477,0.04789158533401874,0.40653285310083753,6
50,0.5,0.5,2,0.6566329701238731,0.03880793696168562,0.04789158533401874,0.27952741353408106,4
50,0.5,0.5,3,0.02956650277807444,0.008234916358741217,0.04789158533401874,0.18225818253913137,1
50,0.5,0.5,4,0.015324039638444293,-0.005928513960548396,0.04789158533401874,0.08681913288606728,2
50,0.5,0.5,5,0.26487232893317414,-0.02464776295682524,0.04789158533401874,0.06540621119311045,5
50,0.5,0.5,6,0.011140682711803209,0.005054929655965556,0.04789158533401874,0.0191411651172266,3
50,0.5,1,1,0.2740115206840336,-0.026438915921522897,0.05050789073637164,0.47114263045657845,6
50,0.5,1,2,0.3772186866718898,0.03102100270826743,0.05050789073637164,0.42281582380658556,4
50,0.5,1,3,0.015611900444451772,0.006310839263439971,0.05050789073637164,0.21508566239382296,1
50,0.5,1,4,0.28548791567740034,0.026986906055153855,0.05050789073637164,0.09207189942667823,2
50,0.5,1,5,0.045497907237749075,0.010773453530650116,0.05050789073637164,0.06668139222355572,5
50,0.5,1,6,0.0021720692844754384,0.0023539436887511094,0.05050789073637164,0.019321567824944434,3
50,1,0.01,1,0.26373031918026063,0.0115727988759634,0.0225350421842456,0.36145009904723563,6
50,1,0.01,2,0.012342503285186638,0.0025035715121597946,0.0225350421842456,0.16065142181774814,1
50,1,0.01,3,0.5286398897954224,-0.016384694220325197,0.0225350421842456,0.09136283516054262,5
50,1,0.01,4,0.10011029087012713,-0.007130134741398057,0.0225350421842456,0.07103411923887167,2
50,1,0.01,5,0.051605701512812484,-0.005119260366776428,0.0225350421842456,0.020352955010791266,4
50,1,0.01,6,0.04357129535619074,0.004703905747231078,0.0225350421842456,0.018561492301228957,3
50,1,0.02,1,1.7310767360862365e-5,1.9764628977628e-4,0.047504035652197255,0.36257283432777104,6
50,1,0.02,2,0.005011732550035651,0.0033629812786487284,0.047504035652197255,0.16134218333865144,1
50,1,0.02,3,0.6975807876726109,-0.03967598904783762,0.047504035652197255,0.09143549488294249,5
50,1,0.02,4,0.254148610362296,-0.023948282684399594,0.047504035652197255,0.07164145393116658,2
50,1,0.02,5,0.0022822854247098964,0.002269423170133784,0.047504035652197255,0.02976685749205498,4
50,1,0.02,6,0.04095927322298673,-0.009614055550476067,0.047504035652197255,0.018632979474481004,3
50,1,0.05,1,0.08792055499012749,0.005559859137861173,0.018750747180620895,0.3665350340695078,6
50,1,0.05,2,0.0013256419318590246,-6.827028167019901e-4,0.018750747180620895,0.16325142465143086,1
50,1,0.05,3,0.43013233966982695,-0.012297579147981956,0.018750747180620895,0.09183146044654564,5
50,1,0.05,4,0.2835998308321625,0.00998554014294786,0.018750747180620895,0.07401750383896405,2
50,1,0.05,5,0.14524161513858724,0.007146018119746941,0.018750747180620895,0.05132677334796022,4
50,1,0.05,6,0.05178001743743685,0.00426677433756647,0.018750747180620895,0.018692596524335293,3
50,1,0.1,1,0.16990518185666362,0.008632097162380663,0.020941751791751197,0.37253411655072094,6
50,1,0.1,2,0.1896644596514312,-0.00912023411883948,0.020941751791751197,0.166653727462264,1
50,1,0.1,3,0.39554181826649515,-0.013170710708940823,0.020941751791751197,0.09249521141630396,5
50,1,0.1,4,0.14891771812987242,0.008081392389959573,0.020941751791751197,0.08770424821146551,4
50,1,0.1,5,0.05123451139898365,-0.004740174256459135,0.020941751791751197,0.07078786869446395,2
50,1,0.1,6,0.04473631069655409,-0.004429381535089022,0.020941751791751197,0.01877129789148665,3
50,1,0.2,1,0.00927103962566402,0.00473890218719036,0.04921681733828478,0.38434415810535033,6
50,1,0.2,2,0.0842346501378866,-0.01428429840873381,0.04921681733828478,0.1755084508773257,1
50,1,0.2,3,0.628646546426518,0.03902265309589,0.04921681733828478,0.13611718304786619,4
50,1,0.2,4,0.14987362757678482,-0.019053560166904716,0.04921681733828478,0.09285957406956467,5
50,1,0.2,5,0.11835461112342548,0.016931916478686904,0.04921681733828478,0.07694112802902907,2
50,1,0.2,6,0.009619525109721274,0.004827144976413659,0.04921681733828478,0.018926373503113058,3
50,1,0.5,1,0.04959190243636965,0.00846050547222538,0.037991892370019265,0.4221276819505117,6
50,1,0.5,2,0.27050255573060367,-0.01975953010636088,0.037991892370019265,0.2664543646392233,4
50,1,0.5,3,0.07406703285764754,0.010339591950354266,0.037991892370019265,0.18654764206140928,1
50,1,0.5,4,0.04644237541396754,-0.008187440155100685,0.037991892370019265,0.09534820773214234,5
50,1,0.5,5,0.3939742618331607,-0.023846511295609954,0.037991892370019265,0.08417698364626408,2
50,1,0.5,6,0.16542187172825093,0.015452095780849643,0.037991892370019265,0.019200125654279462,3
50,1,1,1,0.22894777327262641,-0.013425014354103983,0.028057343343299044,0.4874089888353718,6
50,1,1,2,0.28316188527071823,0.014930142206853172,0.028057343343299044,0.4121434687460057,4
50,1,1,3,0.22732819166541202,0.013377445655194727,0.028057343343299044,0.21816034419162764,1
50,1,1,4,0.0020139674490061814,-0.0012591363744922468,0.028057343343299044,0.0982050645402208,5
50,1,1,5,0.09194632572668834,-0.008507730734893271,0.028057343343299044,0.08765256709923763,2
50,1,1,6,0.16660185661554888,0.011452135164863597,0.028057343343299044,0.019370385732169367,3
50,10,0.01,1,0.14835042540926632,0.014562761111996288,0.03780936010980031,0.4979646880545863,6
50,10,0.01,2,0.3247089431247764,-0.021544997718300395,0.03780936010980031,0.27308985442176603,5
50,10,0.01,3,0.3903468550006415,0.02362243538288189,0.03780936010980031,0.21283419097028247,1
50,10,0.01,4,0.08865134606474191,0.011257501007098342,0.03780936010980031,0.09264568883994898,2
50,10,0.01,5,3.6068416023258995e-5,-2.2707162217758554e-4,0.03780936010980031,0.020051516636875277,3
50,10,0.01,6,0.047906361984550644,0.00827553201679923,0.03780936010980031,0.01961467788892356,4
50,10,0.02,1,0.25168441585238155,0.014007013244917483,0.027920126185177547,0.4981083191054215,6
50,10,0.02,2,0.014560800566637461,0.003369069759605316,0.027920126185177547,0.2731014129388792,5
50,10,0.02,3,0.30432288649796146,0.015402268289707921,0.027920126185177547,0.2127817029424928,1
50,10,0.02,4,0.04586722803896297,0.005979551683920917,0.027920126185177547,0.09275175245641608,2
50,10,0.02,5,0.03281517824122213,-0.00505771974133835,0.027920126185177547,0.02820409810592119,4
50,10,0.02,6,0.3507494908028344,-0.016535445543350468,0.027920126185177547,0.019961771519915947,3
50,10,0.05,1,0.8759873886151891,0.02582335344994024,0.02759076312536569,0.503014149293501,6
50,10,0.05,2,0.037711170506000986,-0.005357950770677792,0.02759076312536569,0.2734956451554777,5
50,10,0.05,3,0.017835512091134292,-0.0036847370763706516,0.02759076312536569,0.21386873463847816,1
50,10,0.05,4,0.060327789186409034,-0.006776764875465248,0.02759076312536569,0.09301285188117953,2
50,10,0.05,5,0.006651124506985734,-0.0022501488676563417,0.02759076312536569,0.04622278723492115,4
50,10,0.05,6,0.001487015094280943,-0.001063950446476091,0.02759076312536569,0.019980657781599485,3
50,10,0.1,1,0.013432913165113167,0.0031610481516754258,0.027273822374350352,0.5112424788722127,6
50,10,0.1,2,0.034536047164618854,-0.005068533510018469,0.027273822374350352,0.2743649714616479,5
50,10,0.1,3,0.12590740636312744,0.009677688666164898,0.027273822374350352,0.21606035446236868,1
50,10,0.1,4,0.0022723639390894884,-0.001300124529147095,0.027273822374350352,0.09371631377239976,2
50,10,0.1,5,2.664549104394966e-4,-4.4520278438916794e-4,0.027273822374350352,0.06880192507976439,4
50,10,0.1,6,0.8235848144576116,-0.024751423036231446,0.027273822374350352,0.01997383631133647,3
50,10,0.2,1,0.09734153401696374,-0.004746273734419817,0.015212608504633369,0.5263211417054883,6
50,10,0.2,2,2.0485120355829027e-4,2.177323444130855e-4,0.015212608504633369,0.276274440534284,5
50,10,0.2,3,0.8059906693630585,0.013657420965505327,0.015212608504633369,0.22081446616750675,1
50,10,0.2,4,0.029091602869966062,-0.002594702164185309,0.015212608504633369,0.10862164671354796,4
50,10,0.2,5,0.045330710247432036,0.0032389179824568576,0.015212608504633369,0.09272471316636602,2
50,10,0.2,6,0.02204063229902134,-0.002258477215395734,0.015212608504633369,0.020007590426128145,3
50,10,0.5,1,0.21675326624937122,-0.009857115840565303,0.021172251055827717,0.561931996838929,6
50,10,0.5,2,0.08919566426749174,-0.00632322895393206,0.021172251055827717,0.2838253880416231,5
50,10,0.5,3,0.4649429748458199,0.014436665041918555,0.021172251055827717,0.240613891111634,1
50,10,0.5,4,3.6664571145574525e-4,-4.0540615676733807e-4,0.021172251055827717,0.19277034766222265,4
50,10,0.5,5,0.22138853635367356,0.009961955551390499,0.021172251055827717,0.09607119782381676,2
50,10,0.5,6,0.0073529125721878506,0.00181550201885087,0.021172251055827717,0.020078464091090695,3
50,10,1,1,0.02555452828697919,0.003056680939741014,0.019121245369953587,0.6243789524955278,6
50,10,1,2,0.09127311338434285,-0.005776803657544224,0.019121245369953587,0.34764365146811305,4
50,10,1,3,0.022748076982013078,-0.0028839552631064382,0.019121245369953587,0.2881842896458512,5
50,10,1,4,0.3302370541593686,-0.010988263753022795,0.019121245369953587,0.23561844565832787,1
50,10,1,5,0.26114033249895563,-0.009771318081320531,0.019121245369953587,0.09957870040910523,2
50,10,1,6,0.2690468946883406,0.009918138450376845,0.019121245369953587,0.02017854420778489,3
100,0.05,0.01,1,0.05130221593985108,0.013856624804878157,0.061177171764530136,0.22788807643466163,1
100,0.05,0.01,2,0.033855828646815814,-0.011256571118487551,0.061177171764530136,0.10651563322293282,1
100,0.05,0.01,3,0.03180001260023816,-0.010909454657893412,0.061177171764530136,0.03728753683189219,2
100,0.05,0.01,4,0.014255265737370943,-0.007304273968745825,0.061177171764530136,0.023986899894250308,4
100,0.05,0.01,5,0.8368255061621871,-0.05596375543269123,0.061177171764530136,0.021164193869503255,5
100,0.05,0.01,6,0.03196117091353686,-0.010937063568658785,0.061177171764530136,0.012103519501621727,3
100,0.05,0.02,1,0.005169881312394142,0.003980853745697899,0.05536508049890585,0.23150765600913037,1
100,0.05,0.02,2,0.04231854909757012,-0.011389412446121596,0.05536508049890585,0.10753157617439507,1
100,0.05,0.02,3,0.37728571627741475,-0.034007218941427955,0.05536508049890585,0.0439448192599766,4
100,0.05,0.02,4,0.12409648728296767,-0.019503640350011606,0.05536508049890585,0.03430266339253349,2
100,0.05,0.02,5,0.3944775626403156,0.03477339459465096,0.05536508049890585,0.021202434105349114,5
100,0.05,0.02,6,0.0566518033893377,-0.013177796764622707,0.05536508049890585,0.01231533080364474,3
100,0.05,0.05,1,0.01149995786506314,0.006467348158509113,0.060308443026120026,0.24143341270472224,1
100,0.05,0.05,2,0.08306655924733113,-0.017381659072436408,0.060308443026120026,0.11133594846346542,1
100,0.05,0.05,3,0.10315904524040892,0.019370096016493695,0.060308443026120026,0.07711688300368418,4
100,0.05,0.05,4,0.07380815849612497,0.016384390922194795,0.060308443026120026,0.04125515252582277,2
100,0.05,0.05,5,0.6891666279889017,-0.050065693472708825,0.060308443026120026,0.02123406626530862,5
100,0.05,0.05,6,0.0392996511621701,-0.011955629947362025,0.060308443026120026,0.012810458677726734,3
100,0.05,0.1,1,0.0038874278092038126,0.002827298444929218,0.04534615683542868,0.25280567789015534,1
100,0.05,0.1,2,0.5252140073701517,0.0328631081327282,0.04534615683542868,0.12531000138703074,4
100,0.05,0.1,3,0.0015549991119238975,0.0017881566346864245,0.04534615683542868,0.11409552610525953,4
100,0.05,0.1,4,0.02889163898087598,-0.007707731463462309,0.04534615683542868,0.04764192674381787,2
100,0.05,0.1,5,0.43783609502872883,0.030005182087208607,0.04534615683542868,0.021274873564962885,5
100,0.05,0.1,6,0.002615831699115819,0.002319238356367513,0.04534615683542868,0.013187298553860666,3
100,0.05,0.2,1,0.013541441325138402,-0.004410462278840579,0.03790108702103521,0.2681718791159615,6
100,0.05,0.2,2,0.7160813193352251,0.03207250179091251,0.03790108702103521,0.18603669985791724,4
100,0.05,0.2,3,0.11644309222183219,-0.012933275559718972,0.03790108702103521,0.12966327990797621,1
100,0.05,0.2,4,0.021125394157492608,0.005508762846484795,0.03790108702103521,0.054576990597304864,2
100,0.05,0.2,5,0.12507030939791408,0.013403825893661037,0.03790108702103521,0.021379102921035672,5
100,0.05,0.2,6,0.007738443562397497,0.0033340988804934834,0.03790108702103521,0.01343339452826691,3
100,0.05,0.5,1,0.43475014833695447,0.01213415295672379,0.01840304108551591,0.31056746167663235,6
100,0.05,0.5,2,0.28509299172851116,0.009826138164506863,0.01840304108551591,0.30434521368241624,4
100,0.05,0.5,3,0.002602483447937823,-9.388227038114149e-4,0.01840304108551591,0.15772143036998174,1
100,0.05,0.5,4,0.12238267237068338,-0.006437979090738057,0.01840304108551591,0.061592657367672374,2
100,0.05,0.5,5,0.005956211804840112,-0.0014202822589156883,0.01840304108551591,0.021612905262119637,5
100,0.05,0.5,6,0.1492154923110731,-0.007108804221040041,0.01840304108551591,0.013613725490420215,3
100,0.05,1,1,0.027595172992970218,0.006685529451569598,0.04024567778641665,0.43429114941285824,4
100,0.05,1,2,0.2603594430625489,-0.020535529846978966,0.04024567778641665,0.3815087835560192,6
100,0.05,1,3,0.001500800439864381,-0.0015591242268822737,0.04024567778641665,0.18567305460451106,1
100,0.05,1,4,0.7043662969330341,0.03377680211545825,0.04024567778641665,0.06489400298774198,2
100,0.05,1,5,1.608329662267642e-4,5.10395435344631e-4,0.04024567778641665,0.02169209706394615,5
100,0.05,1,6,0.006017453605355588,0.0031219476840595763,0.04024567778641665,0.013701432527755616,3
100,0.1,0.01,1,0.010488519404333665,0.004713904583548117,0.04602816852272923,0.23608583469390496,1
100,0.1,0.01,2,0.2216889159819732,-0.02167183494430309,0.04602816852272923,0.10942515586891269,1
100,0.1,0.01,3,0.054080663437731616,-0.010703965480416022,0.04602816852272923,0.0406148346817775,2
100,0.1,0.01,4,0.6639673922344327,-0.03750568227637938,0.04602816852272923,0.029902271333279957,5
100,0.1,0.01,5,0.02441060552968952,-0.007191392136012103,0.04602816852272923,0.02284255472255904,4
100,0.1,0.01,6,0.025363903411839247,0.007330468634698351,0.04602816852272923,0.01249722454012437,3
100,0.1,0.02,1,0.020064060085602305,0.008049761434956686,0.05682946922123042,0.23841688688905188,1
100,0.1,0.02,2,0.16493586729962956,-0.023079752861291915,0.05682946922123042,0.1105864904596356,1
100,0.1,0.02,3,0.15952376849950506,0.02269793249842538,0.05682946922123042,0.044209164651080976,2
100,0.1,0.02,4,0.003229673260629385,-0.003229630916020488,0.05682946922123042,0.03451196928335937,4
100,0.1,0.02,5,0.6180977649653809,-0.0446788705999872,0.05682946922123042,0.02987565002688873,5
100,0.1,0.02,6,0.03414886588925273,-0.01050175161682834,0.05682946922123042,0.012610706193407959,3
100,0.1,0.05,1,0.005874792432991455,0.003410864526041719,0.044500839801002556,0.24545637050454672,1
100,0.1,0.05,2,0.04272221326697156,-0.00919803544285797,0.044500839801002556,0.11415527492008758,1
100,0.1,0.05,3,0.5802824141090193,0.03389907996664021,0.044500839801002556,0.07253743624669044,4
100,0.1,0.05,4,4.157419864868138e-4,-9.073610871871902e-4,0.044500839801002556,0.043285985493448094,2
100,0.1,0.05,5,0.3100193567491848,-0.0247777925364155,0.044500839801002556,0.02997016963099909,5
100,0.1,0.05,6,0.0606854814553462,0.010962525277806914,0.044500839801002556,0.012909907383215909,3
100,0.1,0.1,1,0.1616150281965014,0.011348984140658398,0.028230340600038307,0.25539961790948157,6
100,0.1,0.1,2,0.5004440097175905,-0.019970726568841583,0.028230340600038307,0.12449413932265391,4
100,0.1,0.1,3,0.20553134205118234,0.012798384308593912,0.028230340600038307,0.11128351978167603,4
100,0.1,0.1,4,0.07043415762429653,-0.007492172713652694,0.028230340600038307,0.04880529400569005,2
100,0.1,0.1,5,0.04459907426083709,0.0059618224768758395,0.028230340600038307,0.030070453714810458,5
100,0.1,0.1,6,0.017376388149592067,-0.0037213101932482636,0.028230340600038307,0.01321093167970255,3
100,0.1,0.2,1,0.11276401217584553,0.017545853028545066,0.05225035281323447,0.2710142587520024,6
100,0.1,0.2,2,0.20282867750859485,0.023531732713574647,0.05225035281323447,0.18133559278119496,4
100,0.1,0.2,3,0.07414483088521921,0.014227535135163706,0.05225035281323447,0.13117145772457525,1
100,0.1,0.2,4,5.899374914838451e-4,0.001269089426838351,0.05225035281323447,0.05511690014616398,2
100,0.1,0.2,5,0.5859705618780197,-0.03999697315171158,0.05225035281323447,0.030181931050016354,5
100,0.1,0.2,6,0.02370198006083693,0.008044175583034533,0.05225035281323447,0.013439617109807487,3
100,0.1,0.5,1,0.0037526797512082684,-0.0023055778009401606,0.037636482710817,0.31362649048287283,6
100,0.1,0.5,2,0.3332035224424481,0.021725201936764,0.037636482710817,0.3022262473410352,4
100,0.1,0.5,3,0.1087235808486444,0.012409974919334245,0.037636482710817,0.15842110511911256,1
100,0.1,0.5,4,0.4818754023788517,0.026126209739137367,0.037636482710817,0.06180092060759011,2
100,0.1,0.5,5,0.0357459621441142,-0.007115780214440275,0.037636482710817,0.03048446427716817,5
100,0.1,0.5,6,0.036698852434733385,0.007210000122062679,0.037636482710817,0.013616424781703215,3
100,0.1,1,1,0.2413474559554559,-0.009724176386606578,0.01979390425729657,0.4342789019645999,4
100,0.1,1,2,0.282779217901617,-0.010525802326628404,0.01979390425729657,0.38229206906814495,6
100,0.1,1,3,0.13507923868542446,0.00727487888459239,0.01979390425729657,0.18580023763039372,1
100,0.1,1,4,0.06285437504205434,-0.004962485165796709,0.01979390425729657,0.06483162826822245,2
100,0.1,1,5,0.25691891983229276,0.01003296989216455,0.01979390425729657,0.030636521060544944,5
100,0.1,1,6,0.021020792583155597,-0.002869828926366419,0.01979390425729657,0.013703731527736478,3
100,0.2,0.01,1,0.046239445611489904,0.006570284782666772,0.030554690209204833,0.24428575605088995,1
100,0.2,0.01,2,0.020732666527284848,0.0043995217188758946,0.030554690209204833,0.11367866300115297,1
100,0.2,0.01,3,0.19949663827398872,0.013647266603187061,0.030554690209204833,0.04477060139775238,2
100,0.2,0.01,4,0.71084605446901306,-0.025761174736590606,0.030554690209204833,0.04177110587659562,5
100,0.2,0.01,5,0.009920714267473419,-0.003043332161073708,0.030554690209204833,0.021932544938095287,4
100,0.2,0.01,6,0.012764480850750015,-0.0034520689607871347,0.030554690209204833,0.012811036712116228,3
100,0.2,0.02,1,0.004108600477006454,0.002569883660220492,0.0400928110223089,0.24612039293519972,1
100,0.2,0.02,2,0.1709735380784033,-0.016577954999955024,0.0400928110223089,0.11482609906435709,1
