t ns xATP yCurrent
726780.249999997 685 0 0.218315524356899
726793.949999997 685 0 -1.89570300342961
726807.639999996 684 0 -2.51892531281198
726821.329999996 685 0 -1.36755485074884
726835.029999996 685 0 -1.75239082053574
726848.729999996 685 0 -0.275405126359342
726862.419999996 684 0 -0.783026072351449
726876.109999996 685 0 -0.781331276298046
726889.809999996 685 0 -0.0145049058377166
726903.509999996 685 0 0.433672856033553
726917.209999996 685 0 1.1218394765002
726930.899999996 684 0 0.0736193706797495
726944.589999996 685 0 -1.1844260013123
726958.289999996 685 0 -1.39908916949761
726971.989999996 685 0 -0.884928285867286
726985.679999996 684 0 0.430899633170554
726999.369999996 685 0 0.411916970292914
727013.069999996 685 0 0.536348908624202
727026.769999996 685 0 -2.32160864245114
727040.469999996 685 0 -2.16206005067475
727054.159999996 684 0 -0.831131410321506
727067.849999995 685 0 -0.333803822823902
727081.549999995 685 0 -0.778830282924876
727095.249999995 685 0 -0.786187914732114
727108.949999995 685 0 -0.366369362788158
727122.639999995 684 0 0.311597491523934
727136.329999995 685 0 0.301011196021414
727150.029999995 685 0 0.0252202915084409
727163.729999995 685 0 -0.180972578479158
727177.419999995 684 0 0.0707596027009895
727191.109999995 685 0 0.904404666360255
727204.809999995 685 0 0.142135466690614
727218.509999995 685 0 0.844556245781084
727232.209999995 685 0 0.841362341919257
727245.899999995 684 0 0.941756588677816
727259.589999995 685 0 1.47636405816569
727273.289999995 685 0 1.68716171304627
727286.989999995 685 0 0.807849531919876
727300.679999995 684 0 0.833968809020269
727314.369999995 685 0 -0.0680269158251486
727328.069999995 685 0 0.413429344542117
727341.769999994 685 0 1.01898299152191
727355.469999994 685 0 -0.000844670489884082
727369.159999994 684 0 -0.455486643939016
727382.849999994 685 0 -0.461360749868967
727396.549999994 685 0 -0.971327833489267
727410.249999994 685 0 0.395235745454745
727423.939999994 684 0 0.647410044238249
727437.629999994 685 0 0.274581610239734
727451.329999994 685 0 0.37144122433426
727465.029999994 685 0 -0.038105211540937
727478.729999994 685 0 -0.888991773597342
727492.419999994 684 0 -1.11693253135812
727506.109999994 685 0 -0.95686818242396
727519.809999994 685 0 -0.862990714736307
727533.509999994 685 0 -0.615444996905681
727547.209999994 685 0 0.63573457614574
727560.899999994 684 0 -0.367142525900988
727574.589999994 685 0 0.318654726927026
727588.289999994 685 0 0.432872187313391
727601.989999994 685 0 0.534206274020936
727615.679999993 684 0 1.20913799310178
727629.369999993 685 0 1.1281871881377
727643.069999993 685 0 1.68994087301706
727656.769999993 685 0 1.10906887306365
727670.469999993 685 0 0.55444101449353
727684.159999993 684 0 0.768978417113316
