i_step,patch_current
0,0.218315524356899
1,-1.89570300342961
2,-2.51892531281198
3,-1.36755485074884
4,-1.75239082053574
5,-0.275405126359342
6,-0.7830260723514491
7,-0.781331276298046
8,-0.0145049058377166
9,0.433672856033553
10,1.1218394765002
11,0.0736193706797495
12,-1.1844260013123
13,-1.39908916949761
14,-0.884928285867286
15,0.430899633170554
16,0.411916970292914
17,0.536348908624202
18,-2.32160864245114
19,-2.16206005067475
20,-0.8311314103215059
21,-0.333803822823902
22,-0.778830282924876
23,-0.786187914732114
24,-0.366369362788158
25,0.311597491523934
26,0.301011196021414
27,0.0252202915084409
28,-0.180972578479158
29,0.07075960270098949
30,0.904404666360255
31,0.142135466690614
32,0.844556245781084
33,0.841362341919257
34,0.941756588677816
35,1.47636405816569
36,1.68716171304627
37,0.807849531919876
38,0.833968809020269
39,-0.0680269158251486
40,0.413429344542117
41,1.01898299152191
42,-0.000844670489884082
43,-0.455486643939016
44,-0.461360749868967
45,-0.971327833489267
46,0.395235745454745
47,0.647410044238249
48,0.274581610239734
49,0.37144122433426
50,-0.038105211540937
51,-0.888991773597342
52,-1.11693253135812
53,-0.95686818242396
54,-0.862990714736307
55,-0.615444996905681
56,0.63573457614574
57,-0.367142525900988
58,0.318654726927026
59,0.432872187313391
60,0.534206274020936
61,1.20913799310178
62,1.1281871881377
63,1.68994087301706
64,1.10906887306365
65,0.55444101449353
66,0.768978417113316
67,-0.0375789504103073
68,0.0806744316468838
69,0.956949334247946
70,0.995045648245178
71,0.749838013287133
72,0.759779336645209
73,-2.10860570283269
74,0.157324365322651
75,2.91592256193299
76,-2.95146302363896
77,-0.628884703779733
78,5.46852711598375
79,7.778230833183
80,-1.87772116179717
81,1.1091866553167
82,10.9625492244165
83,7.52674692789152
84,5.23335104072823
85,6.8555509758849
86,-1.52667366260189
87,-11.0607460857343
88,-20.6282924757827
89,-25.1859018174133
90,-36.4726368159901
91,-47.5877104457673
92,-68.6291027263841
93,-86.5539828564433
94,-102.782848662762
95,-129.031588565916
96,-153.978276986725
97,-184.499668359302
98,-210.270331350349
99,-233.588811688093
100,-271.267623832772
101,-304.006021783397
102,-323.378007252437
103,-356.012550074938
104,-381.433882180478
105,-403.189385755301
106,-435.305511244027
107,-479.280862396277
108,-529.204279977434
109,-591.456417065782
110,-622.433783949234
111,-670.425796554684
112,-745.7064184586091
113,-840.578476499294
114,-922.222983844227
115,-960.7867103450679
116,-972.306314719257
117,-1003.6666576056
118,-1017.16789657326
119,-1013.64894373799
120,-997.634742772388
121,-965.045292314068
122,-944.142278774327
123,-919.2309261860501
124,-886.827284570736
125,-838.615703709619
126,-780.292874411866
127,-727.267208963848
128,-654.6537587667131
129,-609.502173654476
130,-549.826316094661
131,-470.705140199592
132,-398.60848592734
133,-308.477527962264
134,-244.711860661775
135,-178.902907318395
136,-128.682051644718
137,-90.121483304469
138,-56.1107845965888
139,-35.0005971366224
140,-18.2700994412359
141,-7.54242986429985
142,-4.32045412595838
143,-1.67080977663634
144,1.48096432979354
145,2.40212693636012
146,2.40830969158966
147,0.553477314325814
148,0.59441168103374
149,0.919483106044478
