i_step,patch_current,i_state,N_state
21,-1.084206260470526,2,0
21,-1.084206260470526,3,0
21,-1.084206260470526,4,0
21,-1.084206260470526,5,0
21,-1.084206260470526,6,0
21,-1.084206260470526,7,0
22,0.8418121233124845,0,5000
22,0.8418121233124845,1,0
22,0.8418121233124845,2,0
22,0.8418121233124845,3,0
22,0.8418121233124845,4,0
22,0.8418121233124845,5,0
22,0.8418121233124845,6,0
22,0.8418121233124845,7,0
23,0.02617537971835793,0,5000
23,0.02617537971835793,1,0
23,0.02617537971835793,2,0
23,0.02617537971835793,3,0
23,0.02617537971835793,4,0
23,0.02617537971835793,5,0
23,0.02617537971835793,6,0
23,0.02617537971835793,7,0
24,1.15158003008222,0,5000
24,1.15158003008222,1,0
24,1.15158003008222,2,0
24,1.15158003008222,3,0
24,1.15158003008222,4,0
24,1.15158003008222,5,0
24,1.15158003008222,6,0
24,1.15158003008222,7,0
25,3.197702787486918,0,5000
25,3.197702787486918,1,0
25,3.197702787486918,2,0
25,3.197702787486918,3,0
25,3.197702787486918,4,0
25,3.197702787486918,5,0
25,3.197702787486918,6,0
25,3.197702787486918,7,0
26,-0.3255532488314157,0,5000
26,-0.3255532488314157,1,0
26,-0.3255532488314157,2,0
26,-0.3255532488314157,3,0
26,-0.3255532488314157,4,0
26,-0.3255532488314157,5,0
26,-0.3255532488314157,6,0
26,-0.3255532488314157,7,0
27,0.7541154540836791,0,5000
27,0.7541154540836791,1,0
27,0.7541154540836791,2,0
27,0.7541154540836791,3,0
27,0.7541154540836791,4,0
27,0.7541154540836791,5,0
27,0.7541154540836791,6,0
27,0.7541154540836791,7,0
28,1.800093316794504,0,5000
28,1.800093316794504,1,0
28,1.800093316794504,2,0
28,1.800093316794504,3,0
28,1.800093316794504,4,0
28,1.800093316794504,5,0
28,1.800093316794504,6,0
28,1.800093316794504,7,0
29,2.751474757573865,0,5000
29,2.751474757573865,1,0
29,2.751474757573865,2,0
29,2.751474757573865,3,0
29,2.751474757573865,4,0
29,2.751474757573865,5,0
29,2.751474757573865,6,0
29,2.751474757573865,7,0
30,1.344376121401909,0,5000
30,1.344376121401909,1,0
30,1.344376121401909,2,0
30,1.344376121401909,3,0
30,1.344376121401909,4,0
30,1.344376121401909,5,0
30,1.344376121401909,6,0
30,1.344376121401909,7,0
31,-0.9389944540200992,0,5000
31,-0.9389944540200992,1,0
31,-0.9389944540200992,2,0
31,-0.9389944540200992,3,0
31,-0.9389944540200992,4,0
31,-0.9389944540200992,5,0
31,-0.9389944540200992,6,0
31,-0.9389944540200992,7,0
32,-0.3842229825975321,0,5000
32,-0.3842229825975321,1,0
32,-0.3842229825975321,2,0
32,-0.3842229825975321,3,0
32,-0.3842229825975321,4,0
32,-0.3842229825975321,5,0
32,-0.3842229825975321,6,0
32,-0.3842229825975321,7,0
33,1.904347730115238,0,5000
33,1.904347730115238,1,0
33,1.904347730115238,2,0
33,1.904347730115238,3,0
33,1.904347730115238,4,0
33,1.904347730115238,5,0
33,1.904347730115238,6,0
33,1.904347730115238,7,0
34,-0.7528619729699213,0,5000
34,-0.7528619729699213,1,0
34,-0.7528619729699213,2,0
34,-0.7528619729699213,3,0
34,-0.7528619729699213,4,0
34,-0.7528619729699213,5,0
34,-0.7528619729699213,6,0
34,-0.7528619729699213,7,0
35,-0.506697642500427,0,5000
35,-0.506697642500427,1,0
35,-0.506697642500427,2,0
35,-0.506697642500427,3,0
35,-0.506697642500427,4,0
35,-0.506697642500427,5,0
35,-0.506697642500427,6,0
35,-0.506697642500427,7,0
36,0.6495034505286659,0,5000
36,0.6495034505286659,1,0
36,0.6495034505286659,2,0
36,0.6495034505286659,3,0
36,0.6495034505286659,4,0
36,0.6495034505286659,5,0
36,0.6495034505286659,6,0
36,0.6495034505286659,7,0
37,-0.880579022331154,0,5000
37,-0.880579022331154,1,0
37,-0.880579022331154,2,0
37,-0.880579022331154,3,0
37,-0.880579022331154,4,0
37,-0.880579022331154,5,0
37,-0.880579022331154,6,0
37,-0.880579022331154,7,0
38,0.2640523572612519,0,5000
38,0.2640523572612519,1,0
38,0.2640523572612519,2,0
38,0.2640523572612519,3,0
38,0.2640523572612519,4,0
38,0.2640523572612519,5,0
38,0.2640523572612519,6,0
38,0.2640523572612519,7,0
39,-0.02868732543600849,0,5000
39,-0.02868732543600849,1,0
39,-0.02868732543600849,2,0
39,-0.02868732543600849,3,0
39,-0.02868732543600849,4,0
39,-0.02868732543600849,5,0
39,-0.02868732543600849,6,0
39,-0.02868732543600849,7,0
40,-0.09849678613303658,0,5000
40,-0.09849678613303658,1,0
40,-0.09849678613303658,2,0
40,-0.09849678613303658,3,0
40,-0.09849678613303658,4,0
40,-0.09849678613303658,5,0
40,-0.09849678613303658,6,0
40,-0.09849678613303658,7,0
41,5.127940210091712,0,5000
41,5.127940210091712,1,0
41,5.127940210091712,2,0
41,5.127940210091712,3,0
41,5.127940210091712,4,0
41,5.127940210091712,5,0
41,5.127940210091712,6,0
41,5.127940210091712,7,0
42,-1.427264105244603,0,5000
42,-1.427264105244603,1,0
42,-1.427264105244603,2,0
42,-1.427264105244603,3,0
42,-1.427264105244603,4,0
42,-1.427264105244603,5,0
42,-1.427264105244603,6,0
42,-1.427264105244603,7,0
43,3.451398165499838,0,5000
43,3.451398165499838,1,0
43,3.451398165499838,2,0
43,3.451398165499838,3,0
43,3.451398165499838,4,0
43,3.451398165499838,5,0
43,3.451398165499838,6,0
43,3.451398165499838,7,0
44,1.666303014640618,0,5000
44,1.666303014640618,1,0
44,1.666303014640618,2,0
44,1.666303014640618,3,0
44,1.666303014640618,4,0
44,1.666303014640618,5,0
44,1.666303014640618,6,0
44,1.666303014640618,7,0
45,1.144740136505482,0,5000
45,1.144740136505482,1,0
45,1.144740136505482,2,0
45,1.144740136505482,3,0
45,1.144740136505482,4,0
45,1.144740136505482,5,0
45,1.144740136505482,6,0
45,1.144740136505482,7,0
46,-0.4643143252995328,0,5000
46,-0.4643143252995328,1,0
46,-0.4643143252995328,2,0
46,-0.4643143252995328,3,0
46,-0.4643143252995328,4,0
46,-0.4643143252995328,5,0
46,-0.4643143252995328,6,0
46,-0.4643143252995328,7,0
47,-0.3362993918883399,0,5000
47,-0.3362993918883399,1,0
47,-0.3362993918883399,2,0
47,-0.3362993918883399,3,0
47,-0.3362993918883399,4,0
47,-0.3362993918883399,5,0
47,-0.3362993918883399,6,0
47,-0.3362993918883399,7,0
48,-1.524121301828765,0,5000
48,-1.524121301828765,1,0
48,-1.524121301828765,2,0
48,-1.524121301828765,3,0
48,-1.524121301828765,4,0
48,-1.524121301828765,5,0
48,-1.524121301828765,6,0
48,-1.524121301828765,7,0
49,4.070357867878753,0,5000
49,4.070357867878753,1,0
49,4.070357867878753,2,0
49,4.070357867878753,3,0
49,4.070357867878753,4,0
49,4.070357867878753,5,0
49,4.070357867878753,6,0
49,4.070357867878753,7,0
50,3.164874486829422,0,5000
50,3.164874486829422,1,0
50,3.164874486829422,2,0
50,3.164874486829422,3,0
50,3.164874486829422,4,0
50,3.164874486829422,5,0
50,3.164874486829422,6,0
50,3.164874486829422,7,0
51,0.3533611753096277,0,5000
51,0.3533611753096277,1,0
51,0.3533611753096277,2,0
51,0.3533611753096277,3,0
51,0.3533611753096277,4,0
51,0.3533611753096277,5,0
51,0.3533611753096277,6,0
51,0.3533611753096277,7,0
52,4.290948418968387,0,5000
52,4.290948418968387,1,0
52,4.290948418968387,2,0
52,4.290948418968387,3,0
52,4.290948418968387,4,0
52,4.290948418968387,5,0
52,4.290948418968387,6,0
52,4.290948418968387,7,0
53,0.4262865089529111,0,5000
53,0.4262865089529111,1,0
53,0.4262865089529111,2,0
53,0.4262865089529111,3,0
53,0.4262865089529111,4,0
53,0.4262865089529111,5,0
53,0.4262865089529111,6,0
53,0.4262865089529111,7,0
54,0.9963586364730612,0,5000
54,0.9963586364730612,1,0
54,0.9963586364730612,2,0
54,0.9963586364730612,3,0
54,0.9963586364730612,4,0
54,0.9963586364730612,5,0
54,0.9963586364730612,6,0
54,0.9963586364730612,7,0
55,0.6583187237885597,0,5000
55,0.6583187237885597,1,0
55,0.6583187237885597,2,0
55,0.6583187237885597,3,0
55,0.6583187237885597,4,0
55,0.6583187237885597,5,0
55,0.6583187237885597,6,0
55,0.6583187237885597,7,0
56,1.477813622784755,0,5000
56,1.477813622784755,1,0
56,1.477813622784755,2,0
56,1.477813622784755,3,0
56,1.477813622784755,4,0
56,1.477813622784755,5,0
56,1.477813622784755,6,0
56,1.477813622784755,7,0
57,3.29751232443387,0,5000
57,3.29751232443387,1,0
57,3.29751232443387,2,0
57,3.29751232443387,3,0
57,3.29751232443387,4,0
57,3.29751232443387,5,0
57,3.29751232443387,6,0
57,3.29751232443387,7,0
58,-0.04282534196070831,0,5000
58,-0.04282534196070831,1,0
58,-0.04282534196070831,2,0
58,-0.04282534196070831,3,0
58,-0.04282534196070831,4,0
58,-0.04282534196070831,5,0
58,-0.04282534196070831,6,0
58,-0.04282534196070831,7,0
59,0.06499637674963632,0,5000
59,0.06499637674963632,1,0
59,0.06499637674963632,2,0
59,0.06499637674963632,3,0
59,0.06499637674963632,4,0
59,0.06499637674963632,5,0
59,0.06499637674963632,6,0
59,0.06499637674963632,7,0
60,3.270923558246559,0,5000
60,3.270923558246559,1,0
60,3.270923558246559,2,0
60,3.270923558246559,3,0
60,3.270923558246559,4,0
60,3.270923558246559,5,0
60,3.270923558246559,6,0
60,3.270923558246559,7,0
61,3.145902393545844,0,5000
61,3.145902393545844,1,0
61,3.145902393545844,2,0
61,3.145902393545844,3,0
61,3.145902393545844,4,0
61,3.145902393545844,5,0
61,3.145902393545844,6,0
61,3.145902393545844,7,0
62,-0.8436134846099634,0,5000
62,-0.8436134846099634,1,0
62,-0.8436134846099634,2,0
62,-0.8436134846099634,3,0
62,-0.8436134846099634,4,0
62,-0.8436134846099634,5,0
62,-0.8436134846099634,6,0
62,-0.8436134846099634,7,0
63,0.3819084359669965,0,5000
63,0.3819084359669965,1,0
63,0.3819084359669965,2,0
63,0.3819084359669965,3,0
63,0.3819084359669965,4,0
63,0.3819084359669965,5,0
63,0.3819084359669965,6,0
63,0.3819084359669965,7,0
64,3.338625812169632,0,5000
64,3.338625812169632,1,0
64,3.338625812169632,2,0
64,3.338625812169632,3,0
64,3.338625812169632,4,0
64,3.338625812169632,5,0
64,3.338625812169632,6,0
64,3.338625812169632,7,0
65,-0.9128279099841188,0,5000
65,-0.9128279099841188,1,0
65,-0.9128279099841188,2,0
65,-0.9128279099841188,3,0
65,-0.9128279099841188,4,0
65,-0.9128279099841188,5,0
65,-0.9128279099841188,6,0
65,-0.9128279099841188,7,0
66,-3.087892706681412,0,5000
66,-3.087892706681412,1,0
66,-3.087892706681412,2,0
66,-3.087892706681412,3,0
66,-3.087892706681412,4,0
66,-3.087892706681412,5,0
66,-3.087892706681412,6,0
66,-3.087892706681412,7,0
67,-1.093033761616099,0,5000
67,-1.093033761616099,1,0
67,-1.093033761616099,2,0
67,-1.093033761616099,3,0
67,-1.093033761616099,4,0
67,-1.093033761616099,5,0
67,-1.093033761616099,6,0
67,-1.093033761616099,7,0
68,4.228956456590655,0,5000
68,4.228956456590655,1,0
68,4.228956456590655,2,0
68,4.228956456590655,3,0
68,4.228956456590655,4,0
68,4.228956456590655,5,0
68,4.228956456590655,6,0
68,4.228956456590655,7,0
69,-0.7088036429990276,0,5000
69,-0.7088036429990276,1,0
69,-0.7088036429990276,2,0
69,-0.7088036429990276,3,0
69,-0.7088036429990276,4,0
69,-0.7088036429990276,5,0
69,-0.7088036429990276,6,0
69,-0.7088036429990276,7,0
70,2.315122030529905,0,5000
70,2.315122030529905,1,0
70,2.315122030529905,2,0
70,2.315122030529905,3,0
70,2.315122030529905,4,0
70,2.315122030529905,5,0
70,2.315122030529905,6,0
70,2.315122030529905,7,0
71,-1.405871253986447,0,5000
71,-1.405871253986447,1,0
71,-1.405871253986447,2,0
71,-1.405871253986447,3,0
71,-1.405871253986447,4,0
71,-1.405871253986447,5,0
71,-1.405871253986447,6,0
71,-1.405871253986447,7,0
72,0.5255540451955323,0,5000
72,0.5255540451955323,1,0
72,0.5255540451955323,2,0
72,0.5255540451955323,3,0
72,0.5255540451955323,4,0
72,0.5255540451955323,5,0
72,0.5255540451955323,6,0
72,0.5255540451955323,7,0
73,0.4916476904103158,0,5000
73,0.4916476904103158,1,0
73,0.4916476904103158,2,0
73,0.4916476904103158,3,0
73,0.4916476904103158,4,0
73,0.4916476904103158,5,0
73,0.4916476904103158,6,0
73,0.4916476904103158,7,0
74,1.016341795928662,0,5000
74,1.016341795928662,1,0
74,1.016341795928662,2,0
74,1.016341795928662,3,0
74,1.016341795928662,4,0
74,1.016341795928662,5,0
74,1.016341795928662,6,0
74,1.016341795928662,7,0
75,7.72096886939178,0,5000
75,7.72096886939178,1,0
75,7.72096886939178,2,0
75,7.72096886939178,3,0
75,7.72096886939178,4,0
75,7.72096886939178,5,0
75,7.72096886939178,6,0
75,7.72096886939178,7,0
76,-0.7425209324941799,0,5000
76,-0.7425209324941799,1,0
76,-0.7425209324941799,2,0
76,-0.7425209324941799,3,0
76,-0.7425209324941799,4,0
76,-0.7425209324941799,5,0
76,-0.7425209324941799,6,0
76,-0.7425209324941799,7,0
77,-8.84068641793821,0,5000
77,-8.84068641793821,1,0
77,-8.84068641793821,2,0
77,-8.84068641793821,3,0
77,-8.84068641793821,4,0
77,-8.84068641793821,5,0
77,-8.84068641793821,6,0
77,-8.84068641793821,7,0
78,-3.539391577205063,0,5000
78,-3.539391577205063,1,0
78,-3.539391577205063,2,0
78,-3.539391577205063,3,0
78,-3.539391577205063,4,0
78,-3.539391577205063,5,0
78,-3.539391577205063,6,0
78,-3.539391577205063,7,0
79,-0.112717814505922,0,5000
79,-0.112717814505922,1,0
79,-0.112717814505922,2,0
79,-0.112717814505922,3,0
79,-0.112717814505922,4,0
79,-0.112717814505922,5,0
79,-0.112717814505922,6,0
79,-0.112717814505922,7,0
80,-7.928554880653589,0,4996
80,-7.928554880653589,1,4
80,-7.928554880653589,2,0
80,-7.928554880653589,3,0
80,-7.928554880653589,4,0
80,-7.928554880653589,5,0
80,-7.928554880653589,6,0
80,-7.928554880653589,7,0
81,-1.21677502976131,0,4853
81,-1.21677502976131,1,146
81,-1.21677502976131,2,1
81,-1.21677502976131,3,0
81,-1.21677502976131,4,0
81,-1.21677502976131,5,0
81,-1.21677502976131,6,0
81,-1.21677502976131,7,0
82,8.631665508502575,0,4354
82,8.631665508502575,1,606
82,8.631665508502575,2,40
82,8.631665508502575,3,0
82,8.631665508502575,4,0
82,8.631665508502575,5,0
82,8.631665508502575,6,0
82,8.631665508502575,7,0
83,-8.275212405221476,0,2942
83,-8.275212405221476,1,1576
83,-8.275212405221476,2,428
83,-8.275212405221476,3,52
83,-8.275212405221476,4,2
83,-8.275212405221476,5,0
83,-8.275212405221476,6,0
83,-8.275212405221476,7,0
84,2.287516633971406,0,1203
84,2.287516633971406,1,1660
84,2.287516633971406,2,1459
84,2.287516633971406,3,661
84,2.287516633971406,4,17
84,2.287516633971406,5,0
84,2.287516633971406,6,0
84,2.287516633971406,7,0
85,-9.922125890617275,0,246
85,-9.922125890617275,1,735
85,-9.922125890617275,2,1664
85,-9.922125890617275,3,2246
85,-9.922125890617275,4,109
85,-9.922125890617275,5,0
85,-9.922125890617275,6,0
85,-9.922125890617275,7,0
86,-0.7201855141190077,0,30
86,-0.7201855141190077,1,156
86,-0.7201855141190077,2,905
86,-0.7201855141190077,3,3589
86,-0.7201855141190077,4,317
86,-0.7201855141190077,5,3
86,-0.7201855141190077,6,0
86,-0.7201855141190077,7,0
87,-14.55918748204433,0,3
87,-14.55918748204433,1,12
87,-14.55918748204433,2,394
87,-14.55918748204433,3,3992
87,-14.55918748204433,4,590
87,-14.55918748204433,5,9
87,-14.55918748204433,6,0
87,-14.55918748204433,7,0
88,-26.35622318077702,0,0
88,-26.35622318077702,1,1
88,-26.35622318077702,2,300
88,-26.35622318077702,3,3821
88,-26.35622318077702,4,857
88,-26.35622318077702,5,21
88,-26.35622318077702,6,0
88,-26.35622318077702,7,0
89,-21.77949759125135,0,0
89,-21.77949759125135,1,0
89,-21.77949759125135,2,234
89,-21.77949759125135,3,3617
89,-21.77949759125135,4,1120
89,-21.77949759125135,5,29
89,-21.77949759125135,6,0
89,-21.77949759125135,7,0
90,-34.58748507459769,0,0
90,-34.58748507459769,1,1
90,-34.58748507459769,2,218
90,-34.58748507459769,3,3367
90,-34.58748507459769,4,1373
90,-34.58748507459769,5,41
90,-34.58748507459769,6,0
90,-34.58748507459769,7,0
91,-47.05484122847025,0,0
91,-47.05484122847025,1,0
91,-47.05484122847025,2,211
91,-47.05484122847025,3,3123
91,-47.05484122847025,4,1607
91,-47.05484122847025,5,59
91,-47.05484122847025,6,0
91,-47.05484122847025,7,0
92,-71.65087747115558,0,0
92,-71.65087747115558,1,1
92,-71.65087747115558,2,238
92,-71.65087747115558,3,2897
92,-71.65087747115558,4,1784
92,-71.65087747115558,5,80
92,-71.65087747115558,6,0
92,-71.65087747115558,7,0
93,-78.60294294133885,0,0
93,-78.60294294133885,1,2
93,-78.60294294133885,2,253
93,-78.60294294133885,3,2687
93,-78.60294294133885,4,1965
93,-78.60294294133885,5,93
93,-78.60294294133885,6,0
93,-78.60294294133885,7,0
94,-101.1100824918999,0,0
94,-101.1100824918999,1,2
94,-101.1100824918999,2,285
94,-101.1100824918999,3,2459
94,-101.1100824918999,4,2134
94,-101.1100824918999,5,120
94,-101.1100824918999,6,0
94,-101.1100824918999,7,0
95,-107.3254870586455,0,0
95,-107.3254870586455,1,2
95,-107.3254870586455,2,393
95,-107.3254870586455,3,2201
95,-107.3254870586455,4,2269
95,-107.3254870586455,5,135
95,-107.3254870586455,6,0
95,-107.3254870586455,7,0
96,-144.5302480111008,0,0
96,-144.5302480111008,1,7
96,-144.5302480111008,2,463
96,-144.5302480111008,3,1940
96,-144.5302480111008,4,2434
96,-144.5302480111008,5,156
96,-144.5302480111008,6,0
96,-144.5302480111008,7,0
97,-169.2984981568983,0,0
97,-169.2984981568983,1,7
97,-169.2984981568983,2,557
97,-169.2984981568983,3,1710
97,-169.2984981568983,4,2538
97,-169.2984981568983,5,188
97,-169.2984981568983,6,0
97,-169.2984981568983,7,0
98,-207.923655543511,0,0
98,-207.923655543511,1,7
98,-207.923655543511,2,617
98,-207.923655543511,3,1521
98,-207.923655543511,4,2642
98,-207.923655543511,5,212
98,-207.923655543511,6,0
98,-207.923655543511,7,1
99,-227.4293862824734,0,0
99,-227.4293862824734,1,6
99,-227.4293862824734,2,735
99,-227.4293862824734,3,1327
99,-227.4293862824734,4,2700
99,-227.4293862824734,5,231
99,-227.4293862824734,6,0
99,-227.4293862824734,7,1
100,-262.9185583923455,0,0
100,-262.9185583923455,1,20
100,-262.9185583923455,2,925
100,-262.9185583923455,3,965
100,-262.9185583923455,4,2805
100,-262.9185583923455,5,284
100,-262.9185583923455,6,0
100,-262.9185583923455,7,1
101,-294.2571724330276,0,0
101,-294.2571724330276,1,30
101,-294.2571724330276,2,1040
101,-294.2571724330276,3,779
101,-294.2571724330276,4,2839
101,-294.2571724330276,5,310
101,-294.2571724330276,6,0
101,-294.2571724330276,7,2
102,-324.7270178197263,0,0
102,-324.7270178197263,1,39
102,-324.7270178197263,2,1107
102,-324.7270178197263,3,658
102,-324.7270178197263,4,2857
102,-324.7270178197263,5,337
102,-324.7270178197263,6,0
102,-324.7270178197263,7,2
103,-349.7154883917325,0,0
103,-349.7154883917325,1,47
103,-349.7154883917325,2,1185
103,-349.7154883917325,3,535
103,-349.7154883917325,4,2865
103,-349.7154883917325,5,366
103,-349.7154883917325,6,0
103,-349.7154883917325,7,2
104,-375.5049701443913,0,0
104,-375.5049701443913,1,60
104,-375.5049701443913,2,1225
104,-375.5049701443913,3,444
104,-375.5049701443913,4,2870
104,-375.5049701443913,5,399
104,-375.5049701443913,6,0
104,-375.5049701443913,7,2
105,-406.6832926552525,0,0
105,-406.6832926552525,1,65
105,-406.6832926552525,2,1266
105,-406.6832926552525,3,361
105,-406.6832926552525,4,2881
105,-406.6832926552525,5,425
105,-406.6832926552525,6,0
105,-406.6832926552525,7,2
106,-442.2162296544431,0,0
106,-442.2162296544431,1,82
106,-442.2162296544431,2,1327
106,-442.2162296544431,3,246
106,-442.2162296544431,4,2872
106,-442.2162296544431,5,470
106,-442.2162296544431,6,0
106,-442.2162296544431,7,3
107,-493.1564673344307,0,0
107,-493.1564673344307,1,99
107,-493.1564673344307,2,1358
107,-493.1564673344307,3,176
107,-493.1564673344307,4,2856
107,-493.1564673344307,5,507
107,-493.1564673344307,6,0
107,-493.1564673344307,7,4
108,-540.6679945797778,0,0
108,-540.6679945797778,1,133
108,-540.6679945797778,2,1368
108,-540.6679945797778,3,102
108,-540.6679945797778,4,2834
108,-540.6679945797778,5,559
108,-540.6679945797778,6,0
108,-540.6679945797778,7,4
109,-578.8411600353212,0,0
109,-578.8411600353212,1,158
109,-578.8411600353212,2,1372
109,-578.8411600353212,3,57
109,-578.8411600353212,4,2802
109,-578.8411600353212,5,607
109,-578.8411600353212,6,0
109,-578.8411600353212,7,4
110,-632.7838647374406,0,0
110,-632.7838647374406,1,196
110,-632.7838647374406,2,1358
110,-632.7838647374406,3,27
110,-632.7838647374406,4,2744
110,-632.7838647374406,5,671
110,-632.7838647374406,6,0
110,-632.7838647374406,7,4
111,-704.7776405760834,0,0
111,-704.7776405760834,1,245
111,-704.7776405760834,2,1322
111,-704.7776405760834,3,13
111,-704.7776405760834,4,2671
111,-704.7776405760834,5,740
111,-704.7776405760834,6,0
111,-704.7776405760834,7,9
112,-761.9693976766034,0,0
112,-761.9693976766034,1,304
112,-761.9693976766034,2,1270
112,-761.9693976766034,3,14
112,-761.9693976766034,4,2600
112,-761.9693976766034,5,799
112,-761.9693976766034,6,0
112,-761.9693976766034,7,13
113,-843.8159208786916,0,0
113,-843.8159208786916,1,402
113,-843.8159208786916,2,1186
113,-843.8159208786916,3,13
113,-843.8159208786916,4,2510
113,-843.8159208786916,5,873
113,-843.8159208786916,6,0
113,-843.8159208786916,7,16
114,-904.1997924173648,0,0
114,-904.1997924173648,1,491
114,-904.1997924173648,2,1115
114,-904.1997924173648,3,6
114,-904.1997924173648,4,2435
114,-904.1997924173648,5,932
114,-904.1997924173648,6,0
114,-904.1997924173648,7,21
115,-972.0225769828347,0,0
115,-972.0225769828347,1,591
115,-972.0225769828347,2,1031
115,-972.0225769828347,3,7
115,-972.0225769828347,4,2345
115,-972.0225769828347,5,1002
115,-972.0225769828347,6,0
115,-972.0225769828347,7,24
116,-1004.025089504097,0,0
116,-1004.025089504097,1,714
116,-1004.025089504097,2,923
116,-1004.025089504097,3,9
116,-1004.025089504097,4,2294
