i_step,patch_current,i_state,N_state
289,-1.909486230302055,5,3
289,-1.909486230302055,6,0
289,-1.909486230302055,7,0
289,-1.909486230302055,8,7
290,-2.459019404519164,0,1939
290,-2.459019404519164,1,3048
290,-2.459019404519164,2,0
290,-2.459019404519164,3,0
290,-2.459019404519164,4,4
290,-2.459019404519164,5,1
290,-2.459019404519164,6,1
290,-2.459019404519164,7,0
290,-2.459019404519164,8,7
291,2.415749536681266,0,1940
291,2.415749536681266,1,3050
291,2.415749536681266,2,0
291,2.415749536681266,3,0
291,2.415749536681266,4,1
291,2.415749536681266,5,1
291,2.415749536681266,6,1
291,2.415749536681266,7,0
291,2.415749536681266,8,7
292,-2.407416035783284,0,1942
292,-2.407416035783284,1,3049
292,-2.407416035783284,2,0
292,-2.407416035783284,3,0
292,-2.407416035783284,4,0
292,-2.407416035783284,5,0
292,-2.407416035783284,6,1
292,-2.407416035783284,7,1
292,-2.407416035783284,8,7
293,0.5252976597189306,0,1943
293,0.5252976597189306,1,3049
293,0.5252976597189306,2,0
293,0.5252976597189306,3,0
293,0.5252976597189306,4,0
293,0.5252976597189306,5,0
293,0.5252976597189306,6,1
293,0.5252976597189306,7,0
293,0.5252976597189306,8,7
294,1.164412744931459,0,1948
294,1.164412744931459,1,3044
294,1.164412744931459,2,0
294,1.164412744931459,3,0
294,1.164412744931459,4,0
294,1.164412744931459,5,0
294,1.164412744931459,6,1
294,1.164412744931459,7,0
294,1.164412744931459,8,7
295,0.816502856921271,0,1955
295,0.816502856921271,1,3037
295,0.816502856921271,2,0
295,0.816502856921271,3,0
295,0.816502856921271,4,0
295,0.816502856921271,5,0
295,0.816502856921271,6,1
295,0.816502856921271,7,0
295,0.816502856921271,8,7
296,0.6630821620024326,0,1960
296,0.6630821620024326,1,3032
296,0.6630821620024326,2,0
296,0.6630821620024326,3,0
296,0.6630821620024326,4,0
296,0.6630821620024326,5,0
296,0.6630821620024326,6,1
296,0.6630821620024326,7,0
296,0.6630821620024326,8,7
297,-1.766979429449226,0,1968
297,-1.766979429449226,1,3025
297,-1.766979429449226,2,0
297,-1.766979429449226,3,0
297,-1.766979429449226,4,0
297,-1.766979429449226,5,0
297,-1.766979429449226,6,0
297,-1.766979429449226,7,0
297,-1.766979429449226,8,7
298,2.373771202838464,0,1982
298,2.373771202838464,1,3011
298,2.373771202838464,2,0
298,2.373771202838464,3,0
298,2.373771202838464,4,0
298,2.373771202838464,5,0
298,2.373771202838464,6,0
298,2.373771202838464,7,0
298,2.373771202838464,8,7
299,-0.7924887696695488,0,1996
299,-0.7924887696695488,1,2997
299,-0.7924887696695488,2,0
299,-0.7924887696695488,3,0
299,-0.7924887696695488,4,0
299,-0.7924887696695488,5,0
299,-0.7924887696695488,6,0
299,-0.7924887696695488,7,0
299,-0.7924887696695488,8,7
300,2.074790738377162,0,2013
300,2.074790738377162,1,2980
300,2.074790738377162,2,0
300,2.074790738377162,3,0
300,2.074790738377162,4,0
300,2.074790738377162,5,0
300,2.074790738377162,6,0
300,2.074790738377162,7,0
300,2.074790738377162,8,7
301,4.578179138590027,0,2043
301,4.578179138590027,1,2950
301,4.578179138590027,2,0
301,4.578179138590027,3,0
301,4.578179138590027,4,0
301,4.578179138590027,5,0
301,4.578179138590027,6,0
301,4.578179138590027,7,0
301,4.578179138590027,8,7
302,1.65794211718435,0,2079
302,1.65794211718435,1,2914
302,1.65794211718435,2,0
302,1.65794211718435,3,0
302,1.65794211718435,4,0
302,1.65794211718435,5,0
302,1.65794211718435,6,0
302,1.65794211718435,7,0
302,1.65794211718435,8,7
303,-4.216814221461407,0,2101
303,-4.216814221461407,1,2892
303,-4.216814221461407,2,0
303,-4.216814221461407,3,0
303,-4.216814221461407,4,0
303,-4.216814221461407,5,0
303,-4.216814221461407,6,0
303,-4.216814221461407,7,0
303,-4.216814221461407,8,7
304,nan,0,3988
304,nan,1,1002
304,nan,2,0
304,nan,3,0
304,nan,4,0
304,nan,5,0
304,nan,6,0
304,nan,7,0
304,nan,8,10
305,nan,0,0
305,nan,1,0
305,nan,2,26
305,nan,3,32
305,nan,4,3292
305,nan,5,1490
305,nan,6,2
305,nan,7,148
305,nan,8,10
306,-1548.425008635752,0,0
306,-1548.425008635752,1,0
306,-1548.425008635752,2,16
306,-1548.425008635752,3,30
306,-1548.425008635752,4,3083
306,-1548.425008635752,5,1556
306,-1548.425008635752,6,5
306,-1548.425008635752,7,300
306,-1548.425008635752,8,10
307,nan,0,3383
307,nan,1,1604
307,nan,2,0
307,nan,3,0
307,nan,4,0
307,nan,5,0
307,nan,6,0
307,nan,7,0
307,nan,8,13
308,0.07901758826339744,0,3383
308,0.07901758826339744,1,1604
308,0.07901758826339744,2,0
308,0.07901758826339744,3,0
308,0.07901758826339744,4,0
308,0.07901758826339744,5,0
308,0.07901758826339744,6,0
308,0.07901758826339744,7,0
308,0.07901758826339744,8,13
309,5.678577906039187,0,3383
309,5.678577906039187,1,1604
309,5.678577906039187,2,0
309,5.678577906039187,3,0
309,5.678577906039187,4,0
309,5.678577906039187,5,0
309,5.678577906039187,6,0
309,5.678577906039187,7,0
309,5.678577906039187,8,13
310,1.853542309622156,0,3383
310,1.853542309622156,1,1604
310,1.853542309622156,2,0
310,1.853542309622156,3,0
310,1.853542309622156,4,0
310,1.853542309622156,5,0
310,1.853542309622156,6,0
310,1.853542309622156,7,0
310,1.853542309622156,8,13
311,1.70337454925706,0,3383
311,1.70337454925706,1,1604
311,1.70337454925706,2,0
311,1.70337454925706,3,0
311,1.70337454925706,4,0
311,1.70337454925706,5,0
311,1.70337454925706,6,0
311,1.70337454925706,7,0
311,1.70337454925706,8,13
312,0.2697306772721428,0,3383
312,0.2697306772721428,1,1604
312,0.2697306772721428,2,0
312,0.2697306772721428,3,0
312,0.2697306772721428,4,0
312,0.2697306772721428,5,0
312,0.2697306772721428,6,0
312,0.2697306772721428,7,0
312,0.2697306772721428,8,13
313,2.613525522951546,0,3383
313,2.613525522951546,1,1604
313,2.613525522951546,2,0
313,2.613525522951546,3,0
313,2.613525522951546,4,0
313,2.613525522951546,5,0
313,2.613525522951546,6,0
313,2.613525522951546,7,0
313,2.613525522951546,8,13
314,0.9098309762478347,0,3384
314,0.9098309762478347,1,1603
314,0.9098309762478347,2,0
314,0.9098309762478347,3,0
314,0.9098309762478347,4,0
314,0.9098309762478347,5,0
314,0.9098309762478347,6,0
314,0.9098309762478347,7,0
314,0.9098309762478347,8,13
315,-0.3504753410686088,0,3384
315,-0.3504753410686088,1,1603
315,-0.3504753410686088,2,0
315,-0.3504753410686088,3,0
315,-0.3504753410686088,4,0
315,-0.3504753410686088,5,0
315,-0.3504753410686088,6,0
315,-0.3504753410686088,7,0
315,-0.3504753410686088,8,13
316,1.365331340889217,0,3385
316,1.365331340889217,1,1602
316,1.365331340889217,2,0
316,1.365331340889217,3,0
316,1.365331340889217,4,0
316,1.365331340889217,5,0
316,1.365331340889217,6,0
316,1.365331340889217,7,0
316,1.365331340889217,8,13
317,0.7746719207189522,0,3385
317,0.7746719207189522,1,1602
317,0.7746719207189522,2,0
317,0.7746719207189522,3,0
317,0.7746719207189522,4,0
317,0.7746719207189522,5,0
317,0.7746719207189522,6,0
317,0.7746719207189522,7,0
317,0.7746719207189522,8,13
318,2.305104131523723,0,3385
318,2.305104131523723,1,1602
318,2.305104131523723,2,0
318,2.305104131523723,3,0
318,2.305104131523723,4,0
318,2.305104131523723,5,0
318,2.305104131523723,6,0
318,2.305104131523723,7,0
318,2.305104131523723,8,13
319,0.3868029426124109,0,3385
319,0.3868029426124109,1,1602
319,0.3868029426124109,2,0
319,0.3868029426124109,3,0
319,0.3868029426124109,4,0
319,0.3868029426124109,5,0
319,0.3868029426124109,6,0
319,0.3868029426124109,7,0
319,0.3868029426124109,8,13
320,0.7753703276912849,0,3385
320,0.7753703276912849,1,1602
320,0.7753703276912849,2,0
320,0.7753703276912849,3,0
320,0.7753703276912849,4,0
320,0.7753703276912849,5,0
320,0.7753703276912849,6,0
320,0.7753703276912849,7,0
320,0.7753703276912849,8,13
321,0.9801730764447432,0,3385
321,0.9801730764447432,1,1602
321,0.9801730764447432,2,0
321,0.9801730764447432,3,0
321,0.9801730764447432,4,0
321,0.9801730764447432,5,0
321,0.9801730764447432,6,0
321,0.9801730764447432,7,0
321,0.9801730764447432,8,13
322,1.467009790595316,0,3386
322,1.467009790595316,1,1601
322,1.467009790595316,2,0
322,1.467009790595316,3,0
322,1.467009790595316,4,0
322,1.467009790595316,5,0
322,1.467009790595316,6,0
322,1.467009790595316,7,0
322,1.467009790595316,8,13
323,2.362167834901237,0,3386
323,2.362167834901237,1,1601
323,2.362167834901237,2,0
323,2.362167834901237,3,0
323,2.362167834901237,4,0
323,2.362167834901237,5,0
323,2.362167834901237,6,0
323,2.362167834901237,7,0
323,2.362167834901237,8,13
324,-0.9493008777516327,0,3386
324,-0.9493008777516327,1,1601
324,-0.9493008777516327,2,0
324,-0.9493008777516327,3,0
324,-0.9493008777516327,4,0
324,-0.9493008777516327,5,0
324,-0.9493008777516327,6,0
324,-0.9493008777516327,7,0
324,-0.9493008777516327,8,13
325,-1.397098979120113,0,3386
325,-1.397098979120113,1,1601
325,-1.397098979120113,2,0
325,-1.397098979120113,3,0
325,-1.397098979120113,4,0
325,-1.397098979120113,5,0
325,-1.397098979120113,6,0
325,-1.397098979120113,7,0
325,-1.397098979120113,8,13
326,-0.2449770255992794,0,3388
326,-0.2449770255992794,1,1599
326,-0.2449770255992794,2,0
326,-0.2449770255992794,3,0
326,-0.2449770255992794,4,0
326,-0.2449770255992794,5,0
326,-0.2449770255992794,6,0
326,-0.2449770255992794,7,0
326,-0.2449770255992794,8,13
327,-1.437345199288431,0,3388
327,-1.437345199288431,1,1599
327,-1.437345199288431,2,0
327,-1.437345199288431,3,0
327,-1.437345199288431,4,0
327,-1.437345199288431,5,0
327,-1.437345199288431,6,0
327,-1.437345199288431,7,0
327,-1.437345199288431,8,13
328,-1.120333683593979,0,3388
328,-1.120333683593979,1,1599
328,-1.120333683593979,2,0
328,-1.120333683593979,3,0
328,-1.120333683593979,4,0
328,-1.120333683593979,5,0
328,-1.120333683593979,6,0
328,-1.120333683593979,7,0
328,-1.120333683593979,8,13
329,0.2726027188387241,0,3388
329,0.2726027188387241,1,1599
329,0.2726027188387241,2,0
329,0.2726027188387241,3,0
329,0.2726027188387241,4,0
329,0.2726027188387241,5,0
329,0.2726027188387241,6,0
329,0.2726027188387241,7,0
329,0.2726027188387241,8,13
330,2.19777443676574,0,3389
330,2.19777443676574,1,1598
330,2.19777443676574,2,0
330,2.19777443676574,3,0
330,2.19777443676574,4,0
330,2.19777443676574,5,0
330,2.19777443676574,6,0
330,2.19777443676574,7,0
330,2.19777443676574,8,13
331,0.7233553562720529,0,3390
331,0.7233553562720529,1,1597
331,0.7233553562720529,2,0
331,0.7233553562720529,3,0
331,0.7233553562720529,4,0
331,0.7233553562720529,5,0
331,0.7233553562720529,6,0
331,0.7233553562720529,7,0
331,0.7233553562720529,8,13
332,-2.278336688847273,0,3391
332,-2.278336688847273,1,1596
332,-2.278336688847273,2,0
332,-2.278336688847273,3,0
332,-2.278336688847273,4,0
332,-2.278336688847273,5,0
332,-2.278336688847273,6,0
332,-2.278336688847273,7,0
332,-2.278336688847273,8,13
333,3.124400085708949,0,3391
333,3.124400085708949,1,1596
333,3.124400085708949,2,0
333,3.124400085708949,3,0
333,3.124400085708949,4,0
333,3.124400085708949,5,0
333,3.124400085708949,6,0
333,3.124400085708949,7,0
333,3.124400085708949,8,13
334,-0.07184701725407194,0,3391
334,-0.07184701725407194,1,1596
334,-0.07184701725407194,2,0
334,-0.07184701725407194,3,0
334,-0.07184701725407194,4,0
334,-0.07184701725407194,5,0
334,-0.07184701725407194,6,0
334,-0.07184701725407194,7,0
334,-0.07184701725407194,8,13
335,1.23844312622606,0,3391
335,1.23844312622606,1,1596
335,1.23844312622606,2,0
335,1.23844312622606,3,0
335,1.23844312622606,4,0
335,1.23844312622606,5,0
335,1.23844312622606,6,0
335,1.23844312622606,7,0
335,1.23844312622606,8,13
336,3.673316839911728,0,3393
336,3.673316839911728,1,1594
336,3.673316839911728,2,0
336,3.673316839911728,3,0
336,3.673316839911728,4,0
336,3.673316839911728,5,0
336,3.673316839911728,6,0
336,3.673316839911728,7,0
336,3.673316839911728,8,13
337,1.925818443166983,0,3394
337,1.925818443166983,1,1593
337,1.925818443166983,2,0
337,1.925818443166983,3,0
337,1.925818443166983,4,0
337,1.925818443166983,5,0
337,1.925818443166983,6,0
337,1.925818443166983,7,0
337,1.925818443166983,8,13
338,-1.15868060403848,0,3395
338,-1.15868060403848,1,1592
338,-1.15868060403848,2,0
338,-1.15868060403848,3,0
338,-1.15868060403848,4,0
338,-1.15868060403848,5,0
338,-1.15868060403848,6,0
338,-1.15868060403848,7,0
338,-1.15868060403848,8,13
339,-0.2830572279983097,0,3395
339,-0.2830572279983097,1,1592
339,-0.2830572279983097,2,0
339,-0.2830572279983097,3,0
339,-0.2830572279983097,4,0
339,-0.2830572279983097,5,0
339,-0.2830572279983097,6,0
339,-0.2830572279983097,7,0
339,-0.2830572279983097,8,13
340,6.572035682065554,0,3395
340,6.572035682065554,1,1592
340,6.572035682065554,2,0
340,6.572035682065554,3,0
340,6.572035682065554,4,0
340,6.572035682065554,5,0
340,6.572035682065554,6,0
340,6.572035682065554,7,0
340,6.572035682065554,8,13
341,0.6258213895680191,0,3395
341,0.6258213895680191,1,1592
341,0.6258213895680191,2,0
341,0.6258213895680191,3,0
341,0.6258213895680191,4,0
341,0.6258213895680191,5,0
341,0.6258213895680191,6,0
341,0.6258213895680191,7,0
341,0.6258213895680191,8,13
342,1.955978783298568,0,3395
342,1.955978783298568,1,1592
342,1.955978783298568,2,0
342,1.955978783298568,3,0
342,1.955978783298568,4,0
342,1.955978783298568,5,0
342,1.955978783298568,6,0
342,1.955978783298568,7,0
342,1.955978783298568,8,13
343,-0.06261563750424659,0,3395
343,-0.06261563750424659,1,1592
343,-0.06261563750424659,2,0
343,-0.06261563750424659,3,0
343,-0.06261563750424659,4,0
343,-0.06261563750424659,5,0
343,-0.06261563750424659,6,0
343,-0.06261563750424659,7,0
343,-0.06261563750424659,8,13
344,-0.2069832137714189,0,3395
344,-0.2069832137714189,1,1592
344,-0.2069832137714189,2,0
344,-0.2069832137714189,3,0
344,-0.2069832137714189,4,0
344,-0.2069832137714189,5,0
344,-0.2069832137714189,6,0
344,-0.2069832137714189,7,0
344,-0.2069832137714189,8,13
345,0.7460452975866252,0,3396
345,0.7460452975866252,1,1591
345,0.7460452975866252,2,0
345,0.7460452975866252,3,0
345,0.7460452975866252,4,0
345,0.7460452975866252,5,0
345,0.7460452975866252,6,0
345,0.7460452975866252,7,0
345,0.7460452975866252,8,13
346,2.917843939772172,0,3396
346,2.917843939772172,1,1591
346,2.917843939772172,2,0
346,2.917843939772172,3,0
346,2.917843939772172,4,0
346,2.917843939772172,5,0
346,2.917843939772172,6,0
346,2.917843939772172,7,0
346,2.917843939772172,8,13
347,2.512656743980299,0,3396
347,2.512656743980299,1,1591
347,2.512656743980299,2,0
347,2.512656743980299,3,0
347,2.512656743980299,4,0
347,2.512656743980299,5,0
347,2.512656743980299,6,0
347,2.512656743980299,7,0
347,2.512656743980299,8,13
348,4.161183905802046,0,3396
348,4.161183905802046,1,1591
348,4.161183905802046,2,0
348,4.161183905802046,3,0
348,4.161183905802046,4,0
348,4.161183905802046,5,0
348,4.161183905802046,6,0
348,4.161183905802046,7,0
348,4.161183905802046,8,13
349,6.229997123712557,0,3396
349,6.229997123712557,1,1591
349,6.229997123712557,2,0
349,6.229997123712557,3,0
349,6.229997123712557,4,0
349,6.229997123712557,5,0
349,6.229997123712557,6,0
349,6.229997123712557,7,0
349,6.229997123712557,8,13
350,0.5919782118166531,0,3397
350,0.5919782118166531,1,1590
350,0.5919782118166531,2,0
350,0.5919782118166531,3,0
350,0.5919782118166531,4,0
350,0.5919782118166531,5,0
350,0.5919782118166531,6,0
350,0.5919782118166531,7,0
350,0.5919782118166531,8,13
351,-2.152347274463212,0,3398
351,-2.152347274463212,1,1589
351,-2.152347274463212,2,0
351,-2.152347274463212,3,0
351,-2.152347274463212,4,0
351,-2.152347274463212,5,0
351,-2.152347274463212,6,0
351,-2.152347274463212,7,0
351,-2.152347274463212,8,13
352,0.09147284966229319,0,3398
352,0.09147284966229319,1,1589
352,0.09147284966229319,2,0
352,0.09147284966229319,3,0
352,0.09147284966229319,4,0
352,0.09147284966229319,5,0
352,0.09147284966229319,6,0
352,0.09147284966229319,7,0
352,0.09147284966229319,8,13
353,1.84093536910776,0,3398
353,1.84093536910776,1,1589
353,1.84093536910776,2,0
353,1.84093536910776,3,0
353,1.84093536910776,4,0
353,1.84093536910776,5,0
353,1.84093536910776,6,0
353,1.84093536910776,7,0
353,1.84093536910776,8,13
354,-2.151753466891647,0,3399
354,-2.151753466891647,1,1588
354,-2.151753466891647,2,0
354,-2.151753466891647,3,0
354,-2.151753466891647,4,0
354,-2.151753466891647,5,0
354,-2.151753466891647,6,0
354,-2.151753466891647,7,0
354,-2.151753466891647,8,13
355,1.392381164098764,0,3399
355,1.392381164098764,1,1588
355,1.392381164098764,2,0
355,1.392381164098764,3,0
355,1.392381164098764,4,0
355,1.392381164098764,5,0
355,1.392381164098764,6,0
355,1.392381164098764,7,0
355,1.392381164098764,8,13
356,1.567321314953813,0,3400
356,1.567321314953813,1,1587
356,1.567321314953813,2,0
356,1.567321314953813,3,0
356,1.567321314953813,4,0
356,1.567321314953813,5,0
356,1.567321314953813,6,0
356,1.567321314953813,7,0
356,1.567321314953813,8,13
357,2.052978747306389,0,3401
357,2.052978747306389,1,1586
357,2.052978747306389,2,0
357,2.052978747306389,3,0
357,2.052978747306389,4,0
357,2.052978747306389,5,0
357,2.052978747306389,6,0
357,2.052978747306389,7,0
357,2.052978747306389,8,13
358,1.917511898873735,0,3402
358,1.917511898873735,1,1585
358,1.917511898873735,2,0
358,1.917511898873735,3,0
358,1.917511898873735,4,0
358,1.917511898873735,5,0
358,1.917511898873735,6,0
358,1.917511898873735,7,0
358,1.917511898873735,8,13
359,4.096027444083292,0,3402
359,4.096027444083292,1,1585
359,4.096027444083292,2,0
359,4.096027444083292,3,0
359,4.096027444083292,4,0
359,4.096027444083292,5,0
359,4.096027444083292,6,0
359,4.096027444083292,7,0
359,4.096027444083292,8,13
360,-0.0259123643446868,0,3404
360,-0.0259123643446868,1,1583
360,-0.0259123643446868,2,0
360,-0.0259123643446868,3,0
360,-0.0259123643446868,4,0
360,-0.0259123643446868,5,0
360,-0.0259123643446868,6,0
360,-0.0259123643446868,7,0
360,-0.0259123643446868,8,13
361,2.247815791781242,0,3404
361,2.247815791781242,1,1583
361,2.247815791781242,2,0
361,2.247815791781242,3,0
361,2.247815791781242,4,0
361,2.247815791781242,5,0
361,2.247815791781242,6,0
361,2.247815791781242,7,0
361,2.247815791781242,8,13
362,-0.2922304252542827,0,3404
362,-0.2922304252542827,1,1583
362,-0.2922304252542827,2,0
362,-0.2922304252542827,3,0
362,-0.2922304252542827,4,0
362,-0.2922304252542827,5,0
362,-0.2922304252542827,6,0
362,-0.2922304252542827,7,0
362,-0.2922304252542827,8,13
363,3.123468967880831,0,3404
363,3.123468967880831,1,1583
363,3.123468967880831,2,0
363,3.123468967880831,3,0
363,3.123468967880831,4,0
363,3.123468967880831,5,0
363,3.123468967880831,6,0
363,3.123468967880831,7,0
363,3.123468967880831,8,13
364,0.4097034514397087,0,3405
364,0.4097034514397087,1,1582
364,0.4097034514397087,2,0
364,0.4097034514397087,3,0
364,0.4097034514397087,4,0
364,0.4097034514397087,5,0
364,0.4097034514397087,6,0
364,0.4097034514397087,7,0
364,0.4097034514397087,8,13
365,3.601269081335296,0,3406
365,3.601269081335296,1,1581
365,3.601269081335296,2,0
365,3.601269081335296,3,0
365,3.601269081335296,4,0
365,3.601269081335296,5,0
365,3.601269081335296,6,0
365,3.601269081335296,7,0
365,3.601269081335296,8,13
366,0.4972971885784516,0,3406
366,0.4972971885784516,1,1581
366,0.4972971885784516,2,0
366,0.4972971885784516,3,0
366,0.4972971885784516,4,0
366,0.4972971885784516,5,0
366,0.4972971885784516,6,0
366,0.4972971885784516,7,0
366,0.4972971885784516,8,13
367,4.73413515788586,0,3406
367,4.73413515788586,1,1581
367,4.73413515788586,2,0
367,4.73413515788586,3,0
367,4.73413515788586,4,0
367,4.73413515788586,5,0
367,4.73413515788586,6,0
367,4.73413515788586,7,0
367,4.73413515788586,8,13
368,3.703366516612139,0,3406
368,3.703366516612139,1,1581
368,3.703366516612139,2,0
368,3.703366516612139,3,0
368,3.703366516612139,4,0
368,3.703366516612139,5,0
368,3.703366516612139,6,0
368,3.703366516612139,7,0
368,3.703366516612139,8,13
369,0.03102611370000463,0,3406
369,0.03102611370000463,1,1581
369,0.03102611370000463,2,0
369,0.03102611370000463,3,0
369,0.03102611370000463,4,0
369,0.03102611370000463,5,0
369,0.03102611370000463,6,0
369,0.03102611370000463,7,0
369,0.03102611370000463,8,13
370,5.02260979733644,0,3406
370,5.02260979733644,1,1581
370,5.02260979733644,2,0
370,5.02260979733644,3,0
370,5.02260979733644,4,0
370,5.02260979733644,5,0
370,5.02260979733644,6,0
370,5.02260979733644,7,0
370,5.02260979733644,8,13
371,2.861322738735129,0,3408
371,2.861322738735129,1,1579
371,2.861322738735129,2,0
371,2.861322738735129,3,0
371,2.861322738735129,4,0
371,2.861322738735129,5,0
371,2.861322738735129,6,0
371,2.861322738735129,7,0
371,2.861322738735129,8,13
372,2.184161343017067,0,3408
372,2.184161343017067,1,1579
372,2.184161343017067,2,0
372,2.184161343017067,3,0
372,2.184161343017067,4,0
372,2.184161343017067,5,0
372,2.184161343017067,6,0
372,2.184161343017067,7,0
372,2.184161343017067,8,13
373,2.584539591113507,0,3408
373,2.584539591113507,1,1579
373,2.584539591113507,2,0
373,2.584539591113507,3,0
373,2.584539591113507,4,0
373,2.584539591113507,5,0
373,2.584539591113507,6,0
373,2.584539591113507,7,0
373,2.584539591113507,8,13
374,0.8150774337366613,0,3408
374,0.8150774337366613,1,1579
374,0.8150774337366613,2,0
374,0.8150774337366613,3,0
374,0.8150774337366613,4,0
374,0.8150774337366613,5,0
374,0.8150774337366613,6,0
374,0.8150774337366613,7,0
374,0.8150774337366613,8,13
375,-2.043146921915416,0,3408
375,-2.043146921915416,1,1579
375,-2.043146921915416,2,0
375,-2.043146921915416,3,0
375,-2.043146921915416,4,0
375,-2.043146921915416,5,0
375,-2.043146921915416,6,0
375,-2.043146921915416,7,0
375,-2.043146921915416,8,13
376,-4.143603896854435,0,3408
376,-4.143603896854435,1,1579
376,-4.143603896854435,2,0
376,-4.143603896854435,3,0
376,-4.143603896854435,4,0
376,-4.143603896854435,5,0
376,-4.143603896854435,6,0
376,-4.143603896854435,7,0
376,-4.143603896854435,8,13
377,3.229502032613131,0,3408
377,3.229502032613131,1,1579
377,3.229502032613131,2,0
377,3.229502032613131,3,0
377,3.229502032613131,4,0
377,3.229502032613131,5,0
377,3.229502032613131,6,0
377,3.229502032613131,7,0
377,3.229502032613131,8,13
378,1.245653357417232,0,3408
378,1.245653357417232,1,1579
378,1.245653357417232,2,0
378,1.245653357417232,3,0
378,1.245653357417232,4,0
378,1.245653357417232,5,0
378,1.245653357417232,6,0
378,1.245653357417232,7,0
378,1.245653357417232,8,13
379,-2.1833564717516,0,3408
379,-2.1833564717516,1,1579
379,-2.1833564717516,2,0
379,-2.1833564717516,3,0
379,-2.1833564717516,4,0
379,-2.1833564717516,5,0
379,-2.1833564717516,6,0
379,-2.1833564717516,7,0
379,-2.1833564717516,8,13
380,2.197646932377578,0,3408
380,2.197646932377578,1,1579
380,2.197646932377578,2,0
380,2.197646932377578,3,0
380,2.197646932377578,4,0
380,2.197646932377578,5,0
380,2.197646932377578,6,0
380,2.197646932377578,7,0
380,2.197646932377578,8,13
381,-1.958974814309557,0,3408
381,-1.958974814309557,1,1579
381,-1.958974814309557,2,0
381,-1.958974814309557,3,0
381,-1.958974814309557,4,0
381,-1.958974814309557,5,0
381,-1.958974814309557,6,0
381,-1.958974814309557,7,0
381,-1.958974814309557,8,13
382,-1.251403948219105,0,3408
382,-1.251403948219105,1,1579
382,-1.251403948219105,2,0
382,-1.251403948219105,3,0
382,-1.251403948219105,4,0
382,-1.251403948219105,5,0
382,-1.251403948219105,6,0
382,-1.251403948219105,7,0
382,-1.251403948219105,8,13
383,3.955350142102249,0,3408
383,3.955350142102249,1,1579
383,3.955350142102249,2,0
383,3.955350142102249,3,0
383,3.955350142102249,4,0
383,3.955350142102249,5,0
383,3.955350142102249,6,0
383,3.955350142102249,7,0
383,3.955350142102249,8,13
384,-4.061944228834323,0,3408
384,-4.061944228834323,1,1579
384,-4.061944228834323,2,0
384,-4.061944228834323,3,0
384,-4.061944228834323,4,0
384,-4.061944228834323,5,0
384,-4.061944228834323,6,0
384,-4.061944228834323,7,0
384,-4.061944228834323,8,13
385,-11.02742229723414,0,3408
385,-11.02742229723414,1,1579
385,-11.02742229723414,2,0
385,-11.02742229723414,3,0
385,-11.02742229723414,4,0
385,-11.02742229723414,5,0
385,-11.02742229723414,6,0
385,-11.02742229723414,7,0
385,-11.02742229723414,8,13
386,13.41178987357704,0,3408
386,13.41178987357704,1,1579
386,13.41178987357704,2,0
386,13.41178987357704,3,0
386,13.41178987357704,4,0
386,13.41178987357704,5,0
386,13.41178987357704,6,0
386,13.41178987357704,7,0
386,13.41178987357704,8,13
387,-4.495439069170584,0,3408
387,-4.495439069170584,1,1579
387,-4.495439069170584,2,0
387,-4.495439069170584,3,0
387,-4.495439069170584,4,0
387,-4.495439069170584,5,0
387,-4.495439069170584,6,0
387,-4.495439069170584,7,0
387,-4.495439069170584,8,13
388,0.5927558062562519,0,3408
388,0.5927558062562519,1,1579
388,0.5927558062562519,2,0
388,0.5927558062562519,3,0
388,0.5927558062562519,4,0
388,0.5927558062562519,5,0
388,0.5927558062562519,6,0
388,0.5927558062562519,7,0
388,0.5927558062562519,8,13
389,-13.77096659539336,0,3405
389,-13.77096659539336,1,1580
389,-13.77096659539336,2,2
389,-13.77096659539336,3,0
389,-13.77096659539336,4,0
389,-13.77096659539336,5,0
389,-13.77096659539336,6,0
389,-13.77096659539336,7,0
389,-13.77096659539336,8,13
390,6.739223697136483,0,3392
390,6.739223697136483,1,1585
390,6.739223697136483,2,10
390,6.739223697136483,3,0
390,6.739223697136483,4,0
390,6.739223697136483,5,0
390,6.739223697136483,6,0
390,6.739223697136483,7,0
390,6.739223697136483,8,13
391,-12.69132531531587,0,3331
391,-12.69132531531587,1,1610
391,-12.69132531531587,2,46
391,-12.69132531531587,3,0
391,-12.69132531531587,4,0
391,-12.69132531531587,5,0
391,-12.69132531531587,6,0
391,-12.69132531531587,7,0
391,-12.69132531531587,8,13
392,-5.167479855558157,0,3185
392,-5.167479855558157,1,1684
392,-5.167479855558157,2,115
392,-5.167479855558157,3,3
392,-5.167479855558157,4,0
392,-5.167479855558157,5,0
392,-5.167479855558157,6,0
392,-5.167479855558157,7,0
392,-5.167479855558157,8,13
393,5.508873545059231,0,2909
393,5.508873545059231,1,1820
393,5.508873545059231,2,248
393,5.508873545059231,3,9
393,5.508873545059231,4,1
393,5.508873545059231,5,0
393,5.508873545059231,6,0
393,5.508873545059231,7,0
393,5.508873545059231,8,13
394,-3.333529223440928,0,2581
394,-3.333529223440928,1,1928
394,-3.333529223440928,2,438
394,-3.333529223440928,3,38
394,-3.333529223440928,4,2
394,-3.333529223440928,5,0
394,-3.333529223440928,6,0
394,-3.333529223440928,7,0
394,-3.333529223440928,8,13
395,8.546378298806802,0,2258
395,8.546378298806802,1,1995
