i_step,patch_current
0,0.1287377042246629
1,2.191480841597957
2,2.521798439260972
3,3.140722735775418
4,5.343048526786158
5,4.285241345943036
6,2.578347819505183
7,2.816922771458592
8,2.551822146023979
9,1.680701675866885
10,2.358544313043132
11,2.675574001315647
12,-1.085887077458126
13,-0.3008720885892111
14,-2.15416258508883
15,1.315379306641947
16,3.387465493884184
17,4.318986160478683
18,1.376692044695949
19,-0.9464781669359601
20,-0.1402661625248078
21,2.548251598181376
22,-1.409693231490382
23,-0.9716182628255954
24,2.295990219119989
25,2.791304960146839
26,3.301088581396031
27,5.797049328298773
28,1.105162937621079
29,0.05513181294242031
30,4.082797433490065
31,4.910583699304077
32,0.8435634021822962
33,0.7516636256381977
34,-0.5431907676619683
35,0.7904957159885652
36,3.985752472341648
37,4.490549793721463
38,2.512390872252071
39,4.761022742534586
40,-0.832018131401135
41,2.50583335282908
42,0.1831625965237498
43,2.699232624476861
44,-1.367308008596088
45,4.235432608881908
46,3.372430350086732
47,1.649215079435762
48,0.7250776796202206
49,1.08014996443643
50,-1.19313135691513
51,0.1341552354977034
52,2.033784102657206
53,0.2506652180065168
54,-0.1106722919434973
55,2.99123744350051
56,0.36411465153111
57,1.852067700935748
58,0.719269028674708
59,-1.385325325482792
60,5.54094874466997
61,3.945548337676708
62,3.087335675990523
63,0.2887141468733878
64,1.29863616273557
65,-0.1059188455110248
66,-1.974326270703156
67,1.339137097997273
68,2.312789990765689
69,4.402721973208982
70,0.9362495294199542
71,3.170427866775826
72,0.5021114852714592
73,-1.84642048652058
74,2.651941859166634
75,2.594680805553577
76,-1.856467154259597
77,1.331686904297718
78,-0.8944506649683319
79,3.370524564871039
80,-2.874199732719004
81,-3.999647367418944
82,3.478229371690253
83,-0.8230409385401609
84,4.786443199654459
85,0.3428162531470096
86,-4.318140386391609
87,-3.10600390449235
88,-1.84532501263333
89,0.4523187635895246
90,0.5610948929713206
91,-1.368122664128812
92,-6.044520595747346
93,-5.51672243833731
94,3.72524158492119
95,2.135767918761132
96,-0.05577217571592374
97,7.134662931250775
98,-2.018771636875639
99,-1.042376448053774
100,5.718814274977804
101,5.112162227342855
102,-2.700549446024176
103,6.230206103208526
104,-5.853628049367886
105,4.758584498603454
106,-0.4935162555853383
107,-4.317013194029708
108,2.591419254286259
109,-1.471440028176743
110,-0.8351758664273796
111,-2.804168140134715
112,-4.416932765595158
113,-4.465890258272696
114,-4.904276299017325
115,-1.98142439249064
116,-1.707356671655224
117,-4.034976570756509
118,-6.13048852570474
119,-3.085253100971501
120,-5.227955792319642
121,-1.765423906291259
122,-5.192867405595746
123,-0.6797865880987763
124,0.5186518020291238
125,-0.9875360488829139
126,-2.467642540299164
127,0.1104954278353252
128,0.6208543982117148
129,1.785757711202821
130,1.932095633524562
131,1.084435383743672
132,3.725694264834146
133,-1.327467196418104
134,-0.2175556951327109
135,2.232728583715056
136,1.059809693125776
137,1.763696026844669
138,3.189818421591847
139,-0.01015684614475676
140,4.111753162501582
141,1.77961941486182
142,2.943810216294438
143,2.048761503812753
144,0.5167945881332363
145,0.8402860043553739
146,0.06067565843251987
147,2.21820713502116
148,-0.6568581415113588
149,2.805026516930408
150,nan
151,nan
152,-1760.625740866503
153,nan
154,0.7044564151842019
155,2.088016947768087
156,-0.7245073862241718
157,1.920227923974054
158,2.924674287271794
159,2.914661726570207
160,2.631785105259498
161,1.027778486569407
162,4.31792836801873
163,0.03281073459677941
164,4.757464697011809
165,2.641073542145185
166,1.459748525221577
167,2.472336431430835
168,3.000116694109784
169,2.033382437009796
170,6.494444030630284
171,3.821718681954163
172,4.526885411540713
173,3.200310010578105
174,-0.2101826940878988
175,0.8533117820913334
176,3.642843732312485
177,2.541168207482276
178,2.135120397491847
179,1.38303607359518
180,5.725291889910221
181,3.260659315138244
182,3.219648506718774
183,3.865676887934256
184,0.7068982445925156
185,1.588034256656087
186,2.436601167943485
187,3.616076538851698
188,3.372920991575695
189,2.229322789893158
190,1.207447933515793
191,0.7242216712860907
192,-0.7431927805367016
193,1.50530480263603
194,4.557111027676967
195,2.492825919708987
196,2.989864488735486
197,4.486422271813691
198,1.709850057460641
199,0.201494516786862
200,2.039366487853135
201,4.161015491953767
202,0.2825714840771869
203,-0.2791099476058951
204,0.9124600736797643
205,0.09325068538971903
206,0.7051182082579086
207,-0.5529093521673829
208,3.804687737120299
209,3.083766607561775
210,3.456537506432319
211,0.6571871083418541
212,5.295628124756374
213,-2.008219398777005
214,0.5066441059862772
215,0.9625942899327804
216,2.995488660164183
217,-1.179109349704414
218,3.996010247501899
219,0.8663600855363578
220,5.907812782051673
221,2.137054840346584
222,2.895440493984815
223,1.626393141669134
224,0.8063726732220737
225,4.496890547206389
226,5.164119785730774
227,3.554926819949745
228,6.100730346676844
229,3.093445517577191
230,4.445178931256513
231,-3.492561098918971
232,5.378830558104333
233,-2.017182545019628
234,-4.668077609720569
235,2.687808571950851
236,3.727075863890269
237,-6.811472992026121
238,-6.002167771361173
239,-2.751129432071812
240,2.43617260310575
241,7.364547609725278
242,-1.432572537184581
243,-1.364578027714999
244,-3.232205773439069
245,5.927505414616515
246,4.403938759851385
247,2.252747195446719
248,6.783441247996227
249,3.518424412657788
250,1.286944622812306
251,9.884045734361164
252,7.249749393133859
253,-5.25140196136247
254,0.0463741129489903
255,-1.198218692179055
256,-2.916590559053104
257,-4.62750084474296
258,-1.166438931212567
259,-5.648721353949655
260,-2.403305912570447
261,-5.784809623860675
262,-4.438968232366698
263,-4.284404228939653
264,-6.892242637360321
265,-10.12356505518758
266,-13.24941516172207
267,-17.10535442376679
268,-15.8542260691209
269,-17.24390742352266
270,-18.65919213267596
271,-18.29581679905302
272,-19.53627313622332
273,-22.40800271225638
274,-19.22370541919112
275,-17.29870340991502
276,-18.64621810949535
277,-17.38601069415004
278,-17.86242925785049
279,-13.80572184073803
280,-15.14727318301154
281,-13.03697721206806
282,-8.890427685286522
283,-9.440928850175585
284,-7.69095279638485
285,-0.5516852261680334
286,-2.883657480886537
287,0.6661306181470193
288,-0.8244515976215144
289,0.9670549700742601
290,0.6412508028293328
291,5.111807777064834
292,2.977303141028449
293,4.610787030966551
294,0.5170768739321966
295,-0.01271722585147517
296,1.637315040374292
297,0.6222314866966798
298,1.864088875650916
299,-1.783011492742886
300,0.01923702364701407
301,0.3390554618322597
302,0.3401437539258849
303,0.9484435833224953
304,nan
305,nan
306,-1693.349970542635
307,nan
308,2.538776685411754
309,1.535192147456282
310,3.790111234490544
311,1.224741444439822
312,-2.533393124531774
313,1.067923959737446
314,4.229802933120556
315,1.81497632858559
316,-0.2160349812079527
317,3.551843045700488
318,3.171119774235511
319,2.325441685762429
320,2.060274431897166
321,-1.483916925450146
322,-2.101212926319758
323,-1.118079673228174
324,3.182800597688246
325,2.239861257500654
326,2.178837671126425
327,0.6875724380570676
328,1.197729986268448
329,4.114606674103708
330,0.8626891203188009
331,0.3503838982946856
332,1.844282296718142
333,-0.8462658063169606
334,0.6084028989135813
335,2.426248032534865
336,1.39196067914737
337,1.235840484163853
338,2.543316792607579
339,2.331256552178558
340,0.6145665554084376
341,1.761170439317081
342,0.07053445119575419
343,2.640595597849569
344,1.330148632761939
345,-0.5447366930281048
346,1.120399266238606
347,3.697385789179393
348,3.211432451434136
349,2.144586644293157
350,3.426385150756146
351,2.704519046848373
352,2.311278341802921
353,1.916424469499658
354,1.158637293698958
355,0.880070911378982
356,2.311283010007401
357,2.964582122904277
358,2.057374547464496
359,2.861534810285262
360,3.047929058263796
361,3.332038561684729
362,7.079543862005167
363,0.7474474027097546
364,0.7161739857614975
365,0.2412418841376405
366,2.186547521156665
367,3.172716824265515
368,5.337526757522062
369,0.1211537369030895
370,0.284254965675059
371,1.134057188748438
372,3.189095892761793
373,2.027996060644764
374,5.13712909334309
375,3.576374473970004
376,2.702460522380046
377,3.103347870780641
378,4.455612666911986
379,1.41237711785271
380,7.05136841583505
381,-4.116216156616839
382,5.904854104282405
383,-1.470420741101225
384,0.0415918020942434
385,-0.4846383063890145
386,2.466275951200944
387,0.04354369248130974
388,-2.280759662490223
389,5.993430545848489
390,5.02079497129492
391,3.970405876790553
392,8.260188661149524
393,-0.9601071008168951
394,3.280795520575921
395,-2.458628926409482
396,4.478071200794099
397,-0.1823622455931893
398,6.77180041268891
399,-6.29990688610099
400,-5.184881318260845
401,1.316606925069987
402,-4.805557306680103
403,-9.057927541974713
404,-3.333417865186532
405,-10.42183247923841
406,-15.06474224910632
407,-9.060448036334071
408,-21.14074661906164
409,-17.32650683442269
410,-15.43623696005764
411,-36.52220506469095
412,-28.41826577339771
413,-31.70095452701517
414,-34.07585771750401
415,-33.09970176332179
416,-36.34190995741282
417,-46.94738694391244
418,-50.70919745751164
419,-57.96953872771999
420,-71.73403051282038
421,-79.83036996883658
422,-89.93524606103909
423,-97.00354124253886
424,-99.06632887400094
425,-103.8957464586843
426,-105.4063563418926
427,-107.5972017800337
428,-105.5292699166549
429,-105.8490781634
430,-103.017031818387
431,-90.52710272264059
432,-86.56275046150803
433,-74.54311135160208
434,-70.48369236148889
435,-72.71272567266021
436,-68.44884632550581
437,-56.80842340966391
438,-51.40369866441659
439,-43.23642779098386
440,-34.93475790279721
441,-24.62278275677461
442,-20.0303378960669
443,-18.4090195395533
444,-11.64003060688575
445,-9.170653313766435
446,-5.878755093964049
447,-7.036918504492514
448,-3.186201470454269
449,-1.741107612639161
450,0.4627141383366984
451,-2.330103686867553
452,2.109001042222022
453,0.8542367087536903
454,4.431459608161139
455,0.8259273390886885
456,1.755231451808727
457,2.845551302959715
458,nan
459,nan
460,-1639.261710226372
461,nan
462,2.709828201423504
463,-2.652415182024492
464,1.105918423278832
465,0.5298960860743647
466,0.826601398020808
467,2.947238991047132
468,0.8070525021473844
469,4.292647265026486
470,-0.570733542507655
471,4.067353491368188
472,-0.01526177979161969
473,-2.368296888833064
474,1.507975622255344
475,2.22694068279379
476,1.305413664156151
477,-1.535927017207392
478,-0.7895883002454065
479,1.302952231438968
480,-2.147569856973496
481,3.955463678041728
482,1.703380664048461
483,5.705600304806717
484,3.154080826907308
485,0.188148864789849
486,3.392981529654842
487,2.35441524937953
488,3.462485426257508
489,2.060828126544147
490,0.6833587550968689
491,3.905954723197025
492,0.5640370102824261
493,1.958021336265794
494,2.209056892225469
495,1.66830624708201
496,2.459868027337757
497,1.555021743088026
498,2.574958168710905
499,3.076881720059735
500,3.231497841897108
501,1.724168020456155
502,0.7961564374790802
503,1.08270530554422
504,2.585617686165585
505,1.526523545392157
506,-1.073213842401023
507,1.029911964831266
508,2.620813133333848
509,3.732813477868733
510,2.687601078647645
511,4.502236543602281
512,1.749690390703112
513,1.177976006748578
514,1.90406259095994
515,2.426470811582541
516,2.810532580036564
517,1.918891593218792
518,6.052524887385133
519,0.3751537874404069
520,4.241751821023401
521,1.028024999591969
522,1.976470939667936
523,0.4359540653179146
524,3.030140095218848
525,1.409843905330281
526,1.530721786416618
527,-0.4922691009361526
528,2.555557855227182
529,1.102612607906008
530,0.7841809264369357
531,0.2548767085450339
532,2.838479344993137
533,-1.541413456972981
534,3.899673909036315
535,7.60615649950524
536,-9.883167391045165
537,6.530357709405953
538,-4.926628243519053
539,2.211056413668216
540,-1.441192317030051
541,10.47377189160444
542,-3.421293887023484
543,2.158386935346039
544,-1.369112945958247
545,1.562323738057072
546,4.896292536303235
547,4.81128175982305
548,8.858592241419021
549,-3.647355545506036
550,-4.480396581890092
551,-3.65363206569395
552,-1.665612893036538
553,-8.850655278273052
554,0.7191398906175275
555,-1.720192733428791
556,-15.46064342624808
557,-12.6403511450193
558,-26.33331833295884
559,-25.25393463258761
560,-30.08601184620736
561,-37.99233760837363
562,-50.40313197263887
563,-63.03440932207197
564,-63.74299601442257
565,-78.68674802879637
566,-77.99252254376407
567,-90.11585116458835
568,-109.5637958937514
569,-132.3848374313333
570,-145.8814848310066
571,-158.4220626512638
572,-189.4969893743236
573,-216.1618120750641
574,-238.2223570235284
575,-252.5082062328008
576,-273.3037146999504
577,-300.2758655052574
578,-314.5518901027962
579,-317.5281910839252
580,-313.6840875145647
581,-327.9949298881656
582,-319.7161774594948
583,-320.3995315551439
584,-310.8802516287244
585,-303.8273861324085
586,-275.0493234492546
587,-256.9679410822869
588,-233.4540742684115
589,-225.1407086481527
590,-199.9784511392298
591,-180.8283025750455
592,-158.3404730414246
593,-144.5021865898453
594,-122.3700975786726
595,-100.9735128811118
596,-82.60176568020998
597,-60.36866713888541
598,-41.96694046581949
599,-32.01604051372293
600,-25.00301687231172
601,-13.60417578699537
602,-8.354884390882201
603,-1.020888393509529
604,1.728990727056087
605,2.921565571104266
606,2.105600842241153
607,1.853835161588167
608,-1.380903351391565
609,2.142041929500847
610,0.776134853894892
611,2.230716288081894
612,nan
613,nan
614,-1528.816044879981
615,nan
616,2.145510746406011
617,5.592368853055698
618,4.129602785923849
619,2.874560444479874
620,4.038444447495417
621,2.304697704044215
622,1.30002303422057
623,-2.376249477850081
624,0.3872859581624362
625,1.16705454889415
626,3.558674667703122
627,1.932757205895893
628,1.25010388995037
629,3.407288873645512
630,4.773772233785528
631,-0.6080800874494341
632,3.004519278874422
633,4.020746542604233
634,1.203864800075048
635,0.2126707181758212
636,2.041864467902655
637,2.863624479498133
638,4.023445634897811
639,1.131498425982598
640,-1.101935053405865
641,2.966180250962138
642,2.085884886951762
643,1.612288285806089
644,2.391147794594522
645,0.9218846961280789
646,4.748611168942066
647,2.670336725881977
648,-0.2093586613544316
649,3.556585575005485
650,1.634590541034841
651,-1.286286455625858
652,3.080294265820095
653,4.989088596248424
654,2.601183118757449
655,2.4641181506373
656,0.7911921291000441
657,2.091104974181043
658,7.03267126873973
659,0.7091241112417637
660,1.903380065468864
661,3.651219983940758
662,0.6375203434532966
663,2.847799737594801
664,1.707513235652717
665,2.871891187342566
666,-1.67356732345991
667,1.936905541431103
668,-2.060479819309635
669,4.337024085758115
670,1.483537031203751
671,-0.5999484486710513
672,2.077587031341918
673,2.776945932883478
674,-0.001675522007054564
675,0.1081035449093557
676,3.302053560411157
677,2.85441178092728
678,-0.002166715239937389
679,1.980316747677203
680,3.362426842616172
681,0.6475942380502275
682,1.750014275437287
683,-0.2479130636536921
684,1.006430675745078
685,-1.283539026219608
686,2.967198179584772
687,1.097968047884253
688,0.6809106878071081
689,6.733860027929765
690,4.54245400233224
691,1.632667025374712
692,12.4202147173715
693,-1.803803773932855
694,5.106796223415697
695,5.078895012611429
696,9.508224467589326
697,2.661079236641004
698,0.990140175690815
699,9.263497817362937
700,-3.590487970474069
701,3.099893418469215
702,-1.42035218696687
703,1.287478959252206
704,-2.589036484390624
705,-8.005267391312188
706,2.354858557674674
707,3.348844333948506
708,-12.68579633242038
709,-13.92245705696426
710,-27.59988639448004
711,-41.1861728067389
712,-62.81861677603528
713,-68.62602081023532
714,-86.69703347442021
715,-95.01681932310608
716,-118.1501993207655
717,-141.1384496989332
718,-151.8758993477881
719,-165.0920930798918
720,-191.6135550814685
721,-210.317692787336
722,-233.395014535875
723,-263.3325568123377
724,-304.3732942582665
725,-338.1751508648946
726,-371.8213431212918
727,-401.5617055095247
728,-451.419931391464
729,-491.6079095118047
730,-522.8446883075732
731,-560.9322671230786
732,-607.4278053139287
733,-626.5499584559147
734,-625.0487031327345
735,-616.1337151379591
736,-631.2282144561663
737,-599.4480363017063
738,-580.2225762855398
739,-553.8136164155234
740,-539.4894469123205
741,-507.1540882778547
742,-467.6566131000594
743,-437.9115355058572
744,-389.5350711382078
745,-347.4977786671813
746,-308.2739158937927
747,-272.1838809470891
748,-217.4748353941953
749,-173.9229526122794
750,-135.2420570551647
751,-103.7559454707862
752,-73.00502145603528
753,-54.97292757862553
754,-39.62138195353587
755,-26.89639476479704
756,-12.19960123197433
757,-7.574444100941438
758,-6.001261020347059
759,-0.2346378297578573
760,2.904438880989252
761,1.923007038520898
762,-0.809315490149864
763,2.306389855329608
764,0.9166447273572286
765,4.37756458261139
766,nan
767,nan
768,-1438.652866704684
769,nan
770,-0.8782810909419392
771,4.786854462967183
772,2.514643433855614
773,5.672211757416584
774,-0.05816174735402102
775,4.625849745510868
776,2.494517895990038
777,5.850747411377671
778,3.769172591541865
779,3.502459777198173
780,3.156313485397141
781,3.928081131412822
782,3.029515139169742
783,1.593987220693319
784,2.01052304415888
785,3.386870287379073
786,1.15169689751613
787,2.189907712596002
788,3.564017670164048
789,0.3158318450424291
790,1.292601363630904
791,-1.906282669207275
792,3.173975231152926
793,0.2868265657163895
794,1.535086483903109
795,3.479255828889897
796,3.278892544799342
797,1.275318510638209
798,2.027313707551418
799,4.294462836212664
800,2.727913972219493
801,1.186306784982305
802,0.8652736197296591
803,6.09399846255678
804,0.9462081518875125
805,4.526872399586439
806,0.8965868478425743
807,1.581729903251174
808,1.47351019101888
809,2.613773893398581
810,-1.040147199507567
811,2.987073804806952
812,-0.7109944244215223
813,1.715766989741071
814,0.5542638275171529
815,0.2307493303180719
816,3.539962187456777
817,2.153270565144716
818,-1.000059581513498
819,-1.094959555996193
820,-1.866071948127954
821,-0.7591968203844615
822,2.416241675066061
823,2.489965188874406
824,-1.749572905865888
825,0.2120074092600785
826,3.469565994549145
827,7.15712992978197
828,5.198028527484373
829,-1.019397722769892
830,2.686310482680198
831,0.4679975379173829
832,2.333476043134206
833,2.227789853559871
834,0.6594407139341145
835,-0.0989222522209019
836,2.443395809734067
837,0.9095714733172757
838,2.322112871811746
839,4.11494762662131
840,1.103370072290151
841,1.245342372341367
842,3.02413276350219
843,5.908736233435672
844,2.459348041048482
845,3.250808918587121
846,-1.413511654096689
847,-1.262862427490961
848,-3.962820252109564
849,0.8225474125958354
850,-0.3014889861323944
851,5.267970636807929
