i_step,patch_current
0,-3.356256941320005
1,-1.897876041599244
2,-2.2832112560508637
3,-3.6726052907386713
4,-4.042220744342191
5,-4.342573433331661
6,-4.258844969007887
7,-5.433789414380293
8,-5.819245146130102
9,-5.14192166190714
10,-5.6197425582113265
11,-6.2928588050607335
12,-3.7490547769152878
13,-3.0704793354522484
14,-2.319057254850137
15,-2.742798032844801
16,-2.1362770247134604
17,-1.2257241973118418
18,-0.6842602265000587
19,0.18940767944432266
20,-0.8065584636802549
21,-0.5799712771652522
22,-0.8605958147727423
23,-0.974999290519707
24,-0.48325316176363653
25,-1.8857773943429983
26,-2.197610560011796
27,-1.9973870901910473
28,-1.9930371002317866
29,-1.1725263444098122
30,0.5103860258741001
31,0.43483755722030737
32,0.9954961306104486
33,-0.31008714208612953
34,-1.5244085362246096
35,-1.0605745361421501
36,-0.3506382304494825
37,-0.8827610054230738
38,-0.06479361402107912
39,-0.3703298358836696
40,-0.42943457971423066
41,-0.07169037736625529
42,0.029088975396733552
43,-0.07290741600159022
44,-0.08153497732404606
45,-0.10852859329491221
46,-0.6107062807418516
47,-0.6961454478997274
48,-1.1711982931033844
49,-2.887551959311629
50,-4.068709474781878
51,-2.2212617797909453
52,-1.348239766979302
53,-0.05764205222847255
54,0.40366365115116437
55,0.46352802428891315
56,2.1239129423539205
57,1.911142527951524
58,2.263468415553728
59,1.6020399594725425
60,1.1338046750295154
61,1.2754358221517763
62,1.9354919609084578
63,1.0880866928865522
64,0.24133276385794686
65,0.4427950404575658
66,0.7282907699964818
67,-0.06914312659905218
68,-0.3173233187924929
69,-0.46293285884345614
70,0.1642262207064653
71,0.6853187321890215
72,1.0492891537823428
73,-0.8094107291827629
74,-0.03678289039653619
75,1.1511701082130614
76,1.9856569705579092
77,2.3034352145870156
78,2.4509908731448227
79,2.6644634009598804
80,2.7248361175021363
81,2.2243288328855764
82,1.0965248716604479
83,-0.33823773851899697
84,-1.7486970539810607
85,-2.821261495919911
86,-3.1244618953112457
87,-2.5116723194818853
88,-1.529842127351212
89,-0.8519612035747185
90,-0.34935515939075024
91,0.6469072461961654
92,2.102936260964567
93,3.0520622145778558
94,2.8738475428166077
95,2.0945780597581196
96,1.5808080799523672
97,1.562117191583868
98,1.7671411307112346
99,1.9217559302161218
100,1.1164162258275208
101,-1.5674615845404152
102,-3.9531583152003114
103,-5.505745269945463
104,-5.591560803930859
105,-4.463059285762735
106,-2.533628169318113
107,-2.4714373682281874
108,-4.278396597773022
109,-3.045281279580878
110,-4.117344530567688
111,-5.217172769320927
112,-4.971358191766121
113,-8.32341938348342
114,-5.421272622558678
115,-8.392657734351602
116,-8.63184234847417
117,-11.436348088568977
118,-12.721533380851254
119,-12.506365561851768
120,-9.596052021922793
121,-10.642947820755353
122,-11.850571586026865
123,-11.707864436794331
124,-10.860864956643
125,-9.527221140255357
126,-6.947088476253924
127,-6.181706350034293
128,-5.249215790203719
129,-4.5256844138582295
130,-4.182412399009249
